timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
2477052000,-8.194e-31,0.720,0.006,0.005,0.693,0.0,0.0,-0.875,0,0
2477196000,-1.798e-31,0.720,0.006,0.005,0.693,0.0,0.0,-0.874,0,0
2477300000,-5.685e-32,0.720,0.006,0.005,0.693,0.0,0.0,-0.873,0,0
2477452000,-9.600e-33,0.720,0.006,0.004,0.693,0.0,0.0,-0.873,0,0
2477596000,-2.107e-33,0.720,0.006,0.004,0.693,0.0,0.0,-0.872,0,0
2477700000,-6.660e-34,0.720,0.005,0.004,0.693,0.0,0.0,-0.872,0,0
2477852000,-1.124e-34,0.720,0.005,0.003,0.693,0.0,0.0,-0.871,0,0
2477996000,-2.468e-35,0.720,0.005,0.003,0.693,0.0,0.0,-0.870,0,0
2478100000,-7.803e-36,0.720,0.005,0.003,0.693,0.0,0.0,-0.870,0,0
2478252000,-1.317e-36,0.720,0.004,0.003,0.693,0.0,0.0,-0.869,0,0
2478396000,-2.892e-37,0.720,0.004,0.003,0.693,0.0,0.0,-0.869,0,0
2478500000,-9.141e-38,0.720,0.004,0.003,0.693,0.0,0.0,-0.869,0,0
2478652000,-1.543e-38,0.720,0.004,0.003,0.693,0.0,0.0,-0.869,0,0
2478796000,-3.388e-39,0.720,0.004,0.003,0.693,0.0,0.0,-0.868,0,0
2478900000,-1.071e-39,0.720,0.004,0.003,0.693,0.0,0.0,-0.868,0,0
2479052000,-1.808e-40,0.720,0.004,0.004,0.693,0.0,0.0,-0.868,0,0
2479196000,-3.969e-41,0.720,0.005,0.004,0.693,0.0,0.0,-0.868,0,0
2479300000,-1.254e-41,0.720,0.005,0.004,0.693,0.0,0.0,-0.867,0,0
2479452000,-2.119e-42,0.720,0.005,0.004,0.693,0.0,0.0,-0.867,0,0
2479596000,-4.65e-43,0.720,0.005,0.004,0.693,0.0,0.0,-0.867,0,0
2479700000,-1.47e-43,0.720,0.005,0.004,0.693,0.0,0.0,-0.867,0,0
2479852000,-2.5e-44,0.720,0.005,0.004,0.693,0.0,0.0,-0.888,0,0
2479996000,-6e-45,0.720,0.005,0.004,0.693,0.0,0.0,-0.890,0,0
2480100000,-3e-45,0.720,0.005,0.003,0.693,0.0,0.0,-0.884,0,0
2480252000,-3e-45,0.720,0.005,0.003,0.693,0.0,0.0,-0.886,0,0
2480396000,-3e-45,0.720,0.005,0.003,0.693,0.0,0.0,-0.890,0,0
2480500000,-3e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.885,0,0
2480652000,-3e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.888,0,0
2480796000,-3e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.893,0,0
2480900000,-3e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.888,0,0
2481052000,-3e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.891,0,0
2481196000,-3e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.895,0,0
2481300000,-3e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.891,0,0
2481452000,-3e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.894,0,0
2481596000,-3e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.899,0,0
2481700000,-3e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.895,0,0
2481852000,-3e-45,0.720,0.005,0.003,0.693,0.0,0.0,-0.898,0,0
2481996000,-3e-45,0.720,0.005,0.003,0.693,0.0,0.0,-0.902,0,0
2482100000,-3e-45,0.720,0.005,0.004,0.693,0.0,0.0,-0.862,0,0
2482252000,-3e-45,0.720,0.005,0.004,0.693,0.0,0.0,-0.855,0,0
2482396000,-3e-45,0.720,0.005,0.004,0.693,0.0,0.0,-0.862,0,0
2482500000,-3e-45,0.720,0.005,0.005,0.693,0.0,0.0,-0.865,0,0
2482652000,-3e-45,0.720,0.005,0.005,0.693,0.0,0.0,-0.866,0,0
2482796000,-3e-45,0.720,0.006,0.005,0.693,0.0,0.0,-0.867,0,0
2482900000,-3e-45,0.720,0.006,0.005,0.693,0.0,0.0,-0.867,0,0
2483052000,-1e-45,0.720,0.006,0.005,0.693,0.0,0.0,-0.867,0,0
2483196000,-1e-45,0.720,0.005,0.005,0.693,0.0,0.0,-0.867,0,0
2483300000,-1e-45,0.720,0.005,0.005,0.693,0.0,0.0,-0.867,0,0
2483452000,-1e-45,0.720,0.005,0.004,0.693,0.0,0.0,-0.866,0,0
2483596000,-1e-45,0.720,0.004,0.004,0.693,0.0,0.0,-0.866,0,0
2483700000,-1e-45,0.720,0.004,0.004,0.693,0.0,0.0,-0.866,0,0
2483852000,-1e-45,0.720,0.004,0.004,0.693,0.0,0.0,-0.866,0,0
2483996000,-1e-45,0.720,0.004,0.005,0.693,0.0,0.0,-0.867,0,0
2484100000,-1e-45,0.720,0.004,0.005,0.693,0.0,0.0,-0.867,0,0
2484252000,-1e-45,0.720,0.004,0.005,0.693,0.0,0.0,-0.867,0,0
2484396000,-1e-45,0.720,0.004,0.005,0.693,0.0,0.0,-0.867,0,0
2484500000,-1e-45,0.720,0.003,0.005,0.693,0.0,0.0,-0.866,0,0
2484652000,-1e-45,0.720,0.003,0.004,0.693,0.0,0.0,-0.866,0,0
2484796000,-1e-45,0.720,0.004,0.004,0.693,0.0,0.0,-0.865,0,0
2484900000,-1e-45,0.720,0.004,0.004,0.693,0.0,0.0,-0.865,0,0
2485052000,-1e-45,0.720,0.004,0.004,0.693,0.0,0.0,-0.865,0,0
2485196000,-1e-45,0.720,0.004,0.004,0.693,0.0,0.0,-0.865,0,0
2485300000,-1e-45,0.720,0.004,0.004,0.693,0.0,0.0,-0.865,0,0
2485452000,-1e-45,0.720,0.004,0.004,0.693,0.0,0.0,-0.865,0,0
2485596000,-1e-45,0.720,0.004,0.004,0.693,0.0,0.0,-0.864,0,0
2485700000,-1e-45,0.720,0.004,0.004,0.693,0.0,0.0,-0.864,0,0
2485852000,-1e-45,0.720,0.004,0.004,0.693,0.0,0.0,-0.864,0,0
2485996000,-1e-45,0.720,0.004,0.004,0.693,0.0,0.0,-0.864,0,0
2486100000,-1e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.864,0,0
2486252000,-1e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.864,0,0
2486396000,-1e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.864,0,0
2486500000,-1e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.864,0,0
2486652000,-1e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.864,0,0
2486796000,-1e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.865,0,0
2486900000,-1e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.865,0,0
2487052000,-1e-45,0.720,0.005,0.003,0.693,0.0,0.0,-0.865,0,0
2487196000,-1e-45,0.720,0.005,0.003,0.693,0.0,0.0,-0.865,0,0
2487300000,-1e-45,0.720,0.005,0.003,0.693,0.0,0.0,-0.865,0,0
2487448000,-1e-45,0.720,0.005,0.003,0.693,0.0,0.0,-0.820,0,0
2487552000,-1e-45,0.720,0.005,0.004,0.693,0.0,0.0,-0.768,0,0
2487696000,-1e-45,0.720,0.006,0.004,0.693,0.0,0.0,-0.715,0,0
2487800000,-1e-45,0.720,0.006,0.004,0.693,0.0,0.0,-0.674,0,0
2487952000,-1e-45,0.720,0.007,0.004,0.693,0.0,0.0,-0.646,0,0
2488096000,-1e-45,0.720,0.007,0.004,0.693,0.0,0.0,-0.672,0,0
2488200000,-1e-45,0.720,0.007,0.004,0.693,0.0,0.0,-0.725,0,0
2488352000,-1e-45,0.720,0.007,0.004,0.693,0.0,0.0,-0.792,0,0
2488496000,-1e-45,0.720,0.006,0.004,0.693,0.0,0.0,-0.851,0,0
2488600000,-1e-45,0.720,0.006,0.004,0.693,0.0,0.0,-0.894,0,0
2488752000,-1e-45,0.720,0.005,0.003,0.693,0.0,0.0,-0.883,0,0
2488896000,-1e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.869,0,0
2489000000,-1e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.864,0,0
2489152000,-1e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.860,0,0
2489296000,-1e-45,0.720,0.003,0.003,0.693,0.0,0.0,-0.858,0,0
2489400000,-1e-45,0.720,0.003,0.002,0.693,0.0,0.0,-0.858,0,0
2489552000,-1e-45,0.720,0.003,0.002,0.693,0.0,0.0,-0.858,0,0
2489696000,-1e-45,0.720,0.003,0.002,0.693,0.0,0.0,-0.860,0,0
2489800000,-1e-45,0.720,0.003,0.002,0.693,0.0,0.0,-0.860,0,0
2489952000,-1e-45,0.720,0.003,0.002,0.693,0.0,0.0,-0.861,0,0
2490096000,-1e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.861,0,0
2490200000,-1e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.861,0,0
2490352000,-1e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.861,0,0
2490496000,-1e-45,0.720,0.003,0.003,0.693,0.0,0.0,-0.862,0,0
2490600000,-1e-45,0.720,0.003,0.003,0.693,0.0,0.0,-0.863,0,0
2490752000,-1e-45,0.720,0.003,0.003,0.693,0.0,0.0,-0.863,0,0
2490896000,-1e-45,0.720,0.003,0.003,0.693,0.0,0.0,-0.863,0,0
2491000000,-1e-45,0.720,0.003,0.003,0.693,0.0,0.0,-0.863,0,0
2491152000,-1e-45,0.720,0.003,0.003,0.693,0.0,0.0,-0.864,0,0
2491296000,-1e-45,0.720,0.003,0.003,0.693,0.0,0.0,-0.864,0,0
2491400000,-1e-45,0.720,0.003,0.003,0.693,0.0,0.0,-0.864,0,0
2491552000,-1e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.865,0,0
2491696000,-1e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.865,0,0
2491800000,-1e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.866,0,0
2491952000,-1e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.865,0,0
2492096000,-1e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.865,0,0
2492200000,-1e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.864,0,0
2492352000,-1e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.864,0,0
2492496000,-1e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.864,0,0
2492600000,-1e-45,0.720,0.004,0.001,0.693,0.0,0.0,-0.864,0,0
2492744000,-1e-45,0.720,0.004,0.001,0.693,0.0,0.0,-0.864,0,0
2492848000,-1e-45,0.720,0.004,0.001,0.693,0.0,0.0,-0.864,0,0
2492952000,-1e-45,0.720,0.004,0.001,0.693,0.0,0.0,-0.864,0,0
2493096000,-1e-45,0.720,0.004,0.001,0.693,0.0,0.0,-0.864,0,0
2493200000,-1e-45,0.720,0.004,0.001,0.693,0.0,0.0,-0.864,0,0
2493352000,-1e-45,0.720,0.004,0.001,0.693,0.0,0.0,-0.864,0,0
2493496000,-1e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.864,0,0
2493600000,-1e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.864,0,0
2493752000,-1e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.864,0,0
2493896000,-1e-45,0.720,0.004,0.002,0.693,0.0,0.0,-0.864,0,0
2494000000,-1e-45,0.720,0.004,0.003,0.693,0.0,0.0,-0.865,0,0
2494152000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.865,0,0
2494296000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.865,0,0
2494400000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.865,0,0
2494552000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.865,0,0
2494696000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.865,0,0
2494800000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.865,0,0
2494952000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.865,0,0
2495096000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.864,0,0
2495200000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.864,0,0
2495352000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.863,0,0
2495496000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.863,0,0
2495600000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.863,0,0
2495752000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.863,0,0
2495896000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.863,0,0
2496000000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.864,0,0
2496152000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.864,0,0
2496296000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.865,0,0
2496400000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.864,0,0
2496552000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.864,0,0
2496696000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.865,0,0
2496800000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.865,0,0
2496952000,0.0,0.720,0.000,-0.001,0.693,0.0,0.0,-0.865,0,0
2497096000,0.0,0.720,0.007,0.005,0.693,0.0,0.0,-0.865,0,0
2497200000,0.0,0.719,0.038,0.035,0.692,0.0,0.0,-0.869,0,0
2497352000,0.0,0.710,0.119,0.112,0.684,0.0,0.0,-0.900,0,0
2497496000,0.0,0.703,0.156,0.149,0.677,0.0,0.0,-0.886,0,0
2497600000,0.0,0.703,0.156,0.149,0.677,0.0,0.0,-0.866,0,0
2497752000,0.0,0.703,0.156,0.149,0.677,0.0,0.0,-0.857,0,0
2497896000,0.0,0.703,0.156,0.149,0.677,0.0,0.0,-0.861,0,0
2498000000,0.0,0.703,0.156,0.149,0.677,0.0,0.0,-0.868,0,0
2498152000,0.0,0.703,0.156,0.149,0.677,0.0,0.0,-0.880,0,0
2498296000,0.0,0.707,0.157,0.148,0.672,0.0,0.0,-0.893,0,0
2498400000,0.0,0.718,0.159,0.145,0.661,0.0,0.0,-0.900,0,0
2498552000,0.0,0.735,0.163,0.141,0.641,0.0,0.0,-0.909,0,0
2498696000,0.0,0.743,0.165,0.139,0.632,0.0,0.0,-0.914,0,0
2498800000,0.0,0.742,0.165,0.139,0.633,0.0,0.0,-0.916,0,0
2498952000,0.0,0.736,0.163,0.141,0.640,0.0,0.0,-0.916,0,0
2499096000,0.0,0.733,0.163,0.142,0.644,0.0,0.0,-0.915,0,0
2499200000,0.0,0.732,0.163,0.142,0.645,0.0,0.0,-0.913,0,0
2499352000,0.0,0.749,0.001,-0.000,0.661,0.0,0.0,-0.878,0,0
2499496000,0.0,0.749,0.000,-0.001,0.661,0.0,0.0,-0.905,0,0
2499600000,0.0,0.749,0.000,-0.001,0.661,0.0,0.0,-0.907,0,0
2499752000,0.0,0.748,0.000,-0.001,0.662,0.0,0.0,-0.896,0,0
2499896000,0.0,0.749,0.000,-0.001,0.662,0.0,0.0,-0.883,0,0
2500000000,0.0,0.749,0.000,-0.001,0.662,0.0,0.0,-0.874,0,0
2500152000,0.0,0.749,0.000,-0.001,0.662,0.0,0.0,-0.866,0,0
2500296000,0.0,0.749,0.000,-0.001,0.662,0.0,0.0,-0.862,0,0
2500400000,0.0,0.749,0.000,-0.001,0.662,0.0,0.0,-0.860,0,0
2500552000,0.0,0.749,0.000,-0.001,0.662,0.0,0.0,-0.860,0,0
2500696000,0.0,0.749,-0.002,-0.004,0.662,0.0,0.0,-0.860,0,0
2500800000,0.0,0.749,-0.002,-0.004,0.662,0.0,0.0,-0.860,0,0
2500952000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.904,0,0
2501096000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.866,0,0
2501248000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.856,0,0
2501352000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.858,0,0
2501496000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.867,0,0
2501600000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.877,0,0
2501752000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.891,0,0
2501896000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.904,0,0
2502000000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.911,0,0
2502152000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.919,0,0
2502296000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.923,0,0
2502400000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.924,0,0
2502552000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.924,0,0
2502696000,0.0,0.749,0.000,-0.002,0.662,0.0,0.0,-0.869,0,0
2502800000,0.0,0.749,0.000,-0.002,0.662,0.0,0.0,-0.904,0,0
2502952000,0.0,0.749,0.000,-0.002,0.662,0.0,0.0,-0.918,0,0
2503052000,0.0,0.749,0.000,-0.002,0.662,0.0,0.0,-0.914,0,0
2503152000,0.0,0.749,0.000,-0.001,0.662,0.0,0.0,-0.904,0,0
2503296000,0.0,0.749,0.000,-0.001,0.662,0.0,0.0,-0.888,0,0
2503400000,0.0,0.749,0.000,-0.001,0.662,0.0,0.0,-0.879,0,0
2503552000,0.0,0.749,0.000,-0.001,0.662,0.0,0.0,-0.869,0,0
2503696000,0.0,0.749,0.000,-0.001,0.662,0.0,0.0,-0.864,0,0
2503800000,0.0,0.749,0.000,-0.001,0.662,0.0,0.0,-0.861,0,0
2503952000,0.0,0.749,0.000,-0.001,0.662,0.0,0.0,-0.860,0,0
2504096000,0.0,0.748,0.014,0.010,0.662,0.0,0.0,-0.861,0,0
2504200000,0.0,0.734,0.148,0.128,0.649,0.0,0.0,-0.927,0,0
2504352000,0.0,0.731,0.163,0.142,0.647,0.0,0.0,-0.883,0,0
2504496000,0.0,0.731,0.163,0.142,0.647,0.0,0.0,-0.857,0,0
2504600000,0.0,0.731,0.163,0.142,0.647,0.0,0.0,-0.852,0,0
2504752000,0.0,0.731,0.163,0.142,0.647,0.0,0.0,-0.856,0,0
2504896000,0.0,0.731,0.163,0.142,0.647,0.0,0.0,-0.867,0,0
2505000000,0.0,0.731,0.163,0.142,0.647,0.0,0.0,-0.876,0,0
2505152000,0.0,0.731,0.163,0.142,0.647,0.0,0.0,-0.890,0,0
2505296000,0.0,0.731,0.163,0.142,0.647,0.0,0.0,-0.902,0,0
2505400000,0.0,0.731,0.163,0.142,0.647,0.0,0.0,-0.908,0,0
2505552000,0.0,0.731,0.163,0.142,0.647,0.0,0.0,-0.915,0,0
2505696000,0.0,0.731,0.163,0.142,0.647,0.0,0.0,-0.918,0,0
2505800000,0.0,0.731,0.163,0.142,0.647,0.0,0.0,-0.919,0,0
2505952000,0.0,0.731,0.163,0.142,0.647,0.0,0.0,-0.918,0,0
2506096000,0.0,0.749,0.001,-0.001,0.662,0.0,0.0,-0.862,0,0
2506200000,0.0,0.749,0.001,-0.001,0.662,0.0,0.0,-0.897,0,0
2506352000,0.0,0.749,0.001,-0.001,0.662,0.0,0.0,-0.911,0,0
2506496000,0.0,0.749,0.001,-0.001,0.662,0.0,0.0,-0.903,0,0
2506600000,0.0,0.749,0.001,-0.001,0.662,0.0,0.0,-0.894,0,0
2506752000,0.0,0.749,0.001,-0.001,0.662,0.0,0.0,-0.880,0,0
2506896000,0.0,0.749,0.001,-0.001,0.662,0.0,0.0,-0.871,0,0
2507000000,0.0,0.749,0.001,-0.001,0.662,0.0,0.0,-0.867,0,0
2507152000,0.0,0.749,0.001,-0.001,0.662,0.0,0.0,-0.863,0,0
2507296000,0.0,0.749,0.001,-0.001,0.662,0.0,0.0,-0.862,0,0
2507400000,0.0,0.749,0.001,-0.001,0.662,0.0,0.0,-0.861,0,0
2507552000,0.0,0.748,-0.016,-0.017,0.662,0.0,0.0,-0.862,0,0
2507696000,0.0,0.731,-0.161,-0.144,0.646,0.0,0.0,-0.950,0,0
2507800000,0.0,0.731,-0.161,-0.143,0.646,0.0,0.0,-0.898,0,0
2507952000,0.0,0.731,-0.161,-0.143,0.646,0.0,0.0,-0.864,0,0
2508096000,0.0,0.731,-0.161,-0.143,0.646,0.0,0.0,-0.857,0,0
2508200000,0.0,0.731,-0.161,-0.143,0.646,0.0,0.0,-0.859,0,0
2508352000,0.0,0.731,-0.161,-0.143,0.646,0.0,0.0,-0.869,0,0
2508496000,0.0,0.731,-0.161,-0.143,0.646,0.0,0.0,-0.882,0,0
2508600000,0.0,0.731,-0.161,-0.143,0.646,0.0,0.0,-0.892,0,0
2508752000,0.0,0.731,-0.161,-0.143,0.646,0.0,0.0,-0.904,0,0
2508896000,0.0,0.731,-0.161,-0.143,0.646,0.0,0.0,-0.914,0,0
2509000000,0.0,0.731,-0.161,-0.143,0.646,0.0,0.0,-0.918,0,0
2509152000,0.0,0.731,-0.161,-0.143,0.646,0.0,0.0,-0.923,0,0
2509296000,0.0,0.731,-0.161,-0.143,0.646,0.0,0.0,-0.924,0,0
2509400000,0.0,0.732,-0.157,-0.148,0.645,0.0,0.0,-0.923,0,0
2509552000,0.0,0.732,-0.157,-0.148,0.645,0.0,0.0,-0.921,0,0
2509696000,0.0,0.749,-0.000,-0.002,0.662,0.0,0.0,-0.871,0,0
2509800000,0.0,0.749,-0.000,-0.002,0.662,0.0,0.0,-0.902,0,0
2509952000,0.0,0.749,-0.000,-0.002,0.662,0.0,0.0,-0.914,0,0
2510096000,0.0,0.749,-0.000,-0.002,0.662,0.0,0.0,-0.905,0,0
2510200000,0.0,0.749,-0.000,-0.002,0.662,0.0,0.0,-0.894,0,0
