timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
1210460000,-0.024,0.009,-0.000,0.0,0.0,-0.232,0
1210560000,-0.024,0.009,-0.000,0.0,0.0,-0.263,0
1210660000,-0.023,0.009,-0.000,0.0,0.0,-0.299,0
1210760000,-0.022,0.010,-0.000,0.0,0.0,-0.333,0
1210860000,-0.022,0.010,-0.000,0.0,0.0,-0.372,0
1210960000,-0.022,0.011,-0.000,0.0,0.0,-0.410,0
1211060000,-0.022,0.012,-0.000,0.0,0.0,-0.453,0
1211160000,-0.021,0.012,-0.000,0.0,0.0,-0.494,0
1211260000,-0.021,0.013,-0.000,0.0,0.0,-0.541,0
1211360000,-0.020,0.013,-0.000,0.0,0.0,-0.586,0
1211460000,-0.019,0.013,-5.036e-05,0.0,0.0,-0.633,0
1211560000,-0.018,0.014,9.417e-05,0.0,0.0,-0.686,0
1211660000,-0.018,0.016,0.000,0.0,0.0,-0.703,0
1211760000,-0.016,0.018,0.000,0.0,0.0,-0.718,0
1211860000,-0.014,0.021,4.202e-05,0.0,0.0,-0.733,0
1211960000,-0.013,0.022,-2.205e-05,0.0,0.0,-0.748,0
1212060000,-0.011,0.023,6.109e-05,0.0,0.0,-0.763,0
1212160000,-0.010,0.024,0.000,0.0,0.0,-0.778,0
1212280000,-0.008,0.024,0.000,0.0,0.0,-0.796,0
1212380000,-0.007,0.025,0.001,0.0,0.0,-0.812,0
1212480000,-0.006,0.025,0.001,0.0,0.0,-0.826,0
1212580000,-0.005,0.026,0.001,0.0,0.0,-0.842,0
1212680000,-0.005,0.026,0.002,0.0,0.0,-0.856,0
1212780000,-0.005,0.028,0.002,0.0,0.0,-0.871,0
1212880000,-0.005,0.009,0.001,0.0,0.0,-0.881,0
1212980000,-0.005,-0.000,0.001,0.0,0.0,-0.886,0
1213080000,-0.005,-0.000,0.001,0.0,0.0,-0.889,0
1213200000,-0.004,-0.002,0.000,0.0,0.0,-0.890,0
1213300000,-0.003,-0.003,0.000,0.0,0.0,-0.890,0
1213400000,-0.003,-0.003,0.001,0.0,0.0,-0.889,0
1213500000,-0.003,-0.003,0.001,0.0,0.0,-0.888,0
1213600000,-0.002,-0.003,0.001,0.0,0.0,-0.887,0
1213700000,-0.000,-0.003,0.002,0.0,0.0,-0.886,0
1213800000,0.000,-0.002,0.002,0.0,0.0,-0.885,0
1213900000,0.002,-0.002,0.001,0.0,0.0,-0.884,0
1214000000,0.004,-0.002,0.001,0.0,0.0,-0.883,0
1214100000,0.005,-0.002,0.001,0.0,0.0,-0.882,0
1214200000,0.006,-0.002,0.001,0.0,0.0,-0.881,0
1214300000,0.006,-0.002,0.001,0.0,0.0,-0.880,0
1214400000,0.006,-0.001,0.001,0.0,0.0,-0.879,0
1214500000,0.006,0.000,0.001,0.0,0.0,-0.878,0
1214600000,0.007,0.000,0.000,0.0,0.0,-0.878,0
1214700000,0.007,0.000,0.000,0.0,0.0,-0.877,0
1214800000,0.007,0.000,0.000,0.0,0.0,-0.877,0
1214900000,0.007,0.000,-7.808e-05,0.0,0.0,-0.876,0
1215000000,0.006,-0.000,-0.000,0.0,0.0,-0.876,0
1215100000,0.005,-0.001,2.741e-05,0.0,0.0,-0.876,0
1215200000,0.003,-0.000,0.000,0.0,0.0,-0.876,0
1215300000,0.001,-0.000,0.000,0.0,0.0,-0.875,0
1215400000,-0.000,-0.000,0.000,0.0,0.0,-0.875,0
1215520000,-0.002,-0.001,0.000,0.0,0.0,-0.874,0
1215620000,-0.003,-0.000,0.000,0.0,0.0,-0.874,0
1215720000,-0.003,0.000,0.000,0.0,0.0,-0.873,0
1215820000,-0.004,0.001,0.000,0.0,0.0,-0.873,0
1215920000,-0.004,0.002,0.000,0.0,0.0,-0.872,0
1216020000,-0.003,0.001,0.000,0.0,0.0,-0.872,0
1216120000,-0.003,0.001,0.000,0.0,0.0,-0.871,0
1216220000,-0.002,0.000,0.000,0.0,0.0,-0.871,0
1216320000,-0.003,0.000,0.000,0.0,0.0,-0.870,0
1216420000,-0.003,-7.377e-05,0.000,0.0,0.0,-0.870,0
1216520000,-0.002,-0.000,7.748e-05,0.0,0.0,-0.870,0
1216620000,-0.002,-0.000,-9.030e-05,0.0,0.0,-0.869,0
1216720000,-0.002,-0.000,-0.000,0.0,0.0,-0.869,0
1216820000,-0.002,0.000,-0.000,0.0,0.0,-0.869,0
1216920000,-0.001,0.000,6.198e-05,0.0,0.0,-0.869,0
1217020000,-0.001,0.000,0.000,0.0,0.0,-0.869,0
1217120000,-0.001,-0.000,0.000,0.0,0.0,-0.869,0
1217220000,-0.000,0.000,0.000,0.0,0.0,-0.868,0
1217320000,-0.000,0.000,0.000,0.0,0.0,-0.868,0
1217420000,-0.000,0.001,0.000,0.0,0.0,-0.868,0
1217520000,-0.000,0.000,0.000,0.0,0.0,-0.868,0
1217620000,-0.000,-0.000,0.000,0.0,0.0,-0.868,0
1217720000,-4.924e-05,-0.000,2.980e-05,0.0,0.0,-0.868,0
1217820000,0.000,-0.000,-0.000,0.0,0.0,-0.868,0
1217920000,0.001,-0.001,-0.000,0.0,0.0,-0.868,0
1218020000,0.002,-0.000,-0.000,0.0,0.0,-0.898,0
1218120000,0.003,-9.412e-05,-0.000,0.0,0.0,-0.888,0
1218220000,0.003,0.000,-7.271e-05,0.0,0.0,-0.891,0
1218320000,0.004,0.000,8.851e-05,0.0,0.0,-0.886,0
1218420000,0.004,-0.000,0.000,0.0,0.0,-0.890,0
1218520000,0.004,-0.000,0.000,0.0,0.0,-0.885,0
1218620000,0.003,-0.000,0.000,0.0,0.0,-0.890,0
1218720000,0.002,-0.000,0.000,0.0,0.0,-0.886,0
1218820000,0.001,2.925e-05,0.000,0.0,0.0,-0.891,0
1218920000,-0.000,0.000,0.000,0.0,0.0,-0.888,0
1219020000,-0.001,0.000,0.000,0.0,0.0,-0.892,0
1219120000,-0.002,0.000,0.000,0.0,0.0,-0.889,0
1219220000,-0.003,0.001,0.000,0.0,0.0,-0.893,0
1219320000,-0.004,0.000,0.000,0.0,0.0,-0.890,0
1219420000,-0.005,0.000,0.000,0.0,0.0,-0.895,0
1219520000,-0.006,-0.000,0.000,0.0,0.0,-0.892,0
1219620000,-0.006,-0.000,0.000,0.0,0.0,-0.897,0
1219720000,-0.006,-0.001,0.000,0.0,0.0,-0.894,0
1219820000,-0.005,-0.001,0.000,0.0,0.0,-0.899,0
1219920000,-0.004,-0.001,-6.854e-06,0.0,0.0,-0.896,0
1220020000,-0.004,-0.000,-3.844e-05,0.0,0.0,-0.900,0
1220120000,-0.003,9.034e-05,2.235e-05,0.0,0.0,-0.898,0
1220220000,-0.001,1.875e-05,9.298e-05,0.0,0.0,-0.846,0
1220320000,0.001,-0.000,0.000,0.0,0.0,-0.854,0
1220420000,0.003,0.000,8.106e-05,0.0,0.0,-0.860,0
1220520000,0.004,-0.000,4.291e-05,0.0,0.0,-0.863,0
1220620000,0.004,-0.000,4.172e-05,0.0,0.0,-0.865,0
1220720000,0.004,0.000,6.318e-05,0.0,0.0,-0.866,0
1220820000,0.003,-0.000,0.000,0.0,0.0,-0.866,0
1220920000,0.003,-0.000,0.000,0.0,0.0,-0.866,0
1221020000,0.003,-0.000,0.000,0.0,0.0,-0.866,0
1221120000,0.003,0.000,0.000,0.0,0.0,-0.866,0
1221220000,0.002,1.268e-05,0.000,0.0,0.0,-0.866,0
1221320000,0.002,0.001,-2.682e-06,0.0,0.0,-0.866,0
1221420000,0.002,0.001,-0.000,0.0,0.0,-0.866,0
1221520000,0.002,0.001,-0.000,0.0,0.0,-0.866,0
1221620000,0.001,0.000,-0.000,0.0,0.0,-0.866,0
1221720000,0.000,-0.000,-0.000,0.0,0.0,-0.867,0
1221820000,-0.000,-0.000,-0.000,0.0,0.0,-0.867,0
1221920000,-0.001,-0.000,-0.000,0.0,0.0,-0.867,0
1222020000,-0.003,0.001,-0.000,0.0,0.0,-0.866,0
1222120000,-0.004,0.000,-0.000,0.0,0.0,-0.866,0
1222220000,-0.004,0.002,-0.000,0.0,0.0,-0.866,0
1222320000,-0.003,0.002,-0.000,0.0,0.0,-0.866,0
1222420000,-0.003,0.003,-0.000,0.0,0.0,-0.866,0
1222520000,-0.003,0.003,-0.000,0.0,0.0,-0.866,0
1222640000,-0.003,0.004,-0.000,0.0,0.0,-0.866,0
1222740000,-0.003,0.002,-0.000,0.0,0.0,-0.866,0
1222840000,-0.003,0.001,-0.000,0.0,0.0,-0.866,0
1222940000,-0.003,0.001,-0.000,0.0,0.0,-0.850,0
1223040000,-0.003,0.001,-0.000,0.0,0.0,-0.869,0
1223140000,-0.003,0.000,-0.000,0.0,0.0,-0.868,0
1223240000,-0.003,5.460e-05,3.874e-06,0.0,0.0,-0.867,0
1223340000,-0.002,-0.000,0.000,0.0,0.0,-0.813,0
1223440000,-0.001,-0.001,0.000,0.0,0.0,-0.761,0
1223540000,0.000,-0.001,0.000,0.0,0.0,-0.779,0
1223660000,0.001,-0.002,0.000,0.0,0.0,-0.749,0
1223760000,0.002,-0.000,0.000,0.0,0.0,-0.763,0
1223860000,0.003,-0.000,0.000,0.0,0.0,-0.738,0
1223960000,0.004,-0.000,0.000,0.0,0.0,-0.772,0
1224060000,0.004,-0.000,0.000,0.0,0.0,-0.781,0
1224160000,0.004,-0.001,0.000,0.0,0.0,-0.798,0
1224260000,0.004,-0.001,0.000,0.0,0.0,-0.796,0
1224360000,0.003,-0.001,0.000,0.0,0.0,-0.821,0
1224460000,0.002,-0.001,0.000,0.0,0.0,-0.868,0
1224560000,0.000,-0.001,0.000,0.0,0.0,-0.895,0
1224660000,-0.001,-0.000,0.001,0.0,0.0,-0.873,0
1224760000,-0.002,0.000,0.001,0.0,0.0,-0.871,0
1224860000,-0.003,0.001,0.001,0.0,0.0,-0.865,0
1224960000,-0.004,0.001,0.000,0.0,0.0,-0.863,0
1225060000,-0.003,0.001,0.000,0.0,0.0,-0.861,0
1225160000,-0.003,0.001,6.973e-05,0.0,0.0,-0.860,0
1225260000,-0.002,0.000,-0.000,0.0,0.0,-0.860,0
1225360000,-0.001,-7.493e-05,-0.000,0.0,0.0,-0.860,0
1225460000,-0.000,0.000,-0.000,0.0,0.0,-0.827,0
1225560000,0.001,0.000,-0.000,0.0,0.0,-0.767,0
1225660000,0.002,0.000,-0.000,0.0,0.0,-0.797,0
1225760000,0.003,0.000,-0.000,0.0,0.0,-0.798,0
1225860000,0.003,-0.000,-0.000,0.0,0.0,-0.811,0
1225960000,0.003,-0.001,-0.000,0.0,0.0,-0.858,0
1226060000,0.002,-0.001,-9.000e-05,0.0,0.0,-0.839,0
1226160000,0.003,-0.000,-2.682e-06,0.0,0.0,-0.858,0
1226260000,0.003,-0.000,9.745e-05,0.0,0.0,-0.869,0
1226360000,0.004,7.209e-05,0.000,0.0,0.0,-0.818,0
1226460000,0.005,-0.000,0.000,0.0,0.0,-0.837,0
1226560000,0.004,-0.000,0.000,0.0,0.0,-0.873,0
1226660000,0.004,-0.000,0.000,0.0,0.0,-0.871,0
1226760000,0.004,-0.000,0.000,0.0,0.0,-0.870,0
1226860000,0.004,-0.000,0.000,0.0,0.0,-0.869,0
1226960000,0.003,-0.000,0.000,0.0,0.0,-0.868,0
1227060000,0.003,-0.000,0.000,0.0,0.0,-0.867,0
1227160000,0.003,-0.001,0.000,0.0,0.0,-0.866,0
1227260000,0.003,-0.001,0.000,0.0,0.0,-0.866,0
1227360000,0.003,-0.001,0.000,0.0,0.0,-0.866,0
1227460000,0.003,-0.000,0.000,0.0,0.0,-0.865,0
1227560000,0.004,-0.001,0.000,0.0,0.0,-0.865,0
1227660000,0.005,-0.001,0.001,0.0,0.0,-0.865,0
1227760000,0.005,-0.001,0.001,0.0,0.0,-0.865,0
1227860000,0.004,-0.001,0.000,0.0,0.0,-0.865,0
1227960000,0.003,-0.001,0.000,0.0,0.0,-0.865,0
1228060000,0.002,-0.000,0.000,0.0,0.0,-0.865,0
1228160000,0.001,-0.000,0.000,0.0,0.0,-0.865,0
1228260000,0.001,-0.000,0.000,0.0,0.0,-0.865,0
1228360000,0.000,-0.000,0.000,0.0,0.0,-0.865,0
1228460000,-0.000,0.000,0.000,0.0,0.0,-0.865,0
1228564000,-0.001,0.000,0.000,0.0,0.0,-0.865,0
1228680000,-0.003,-0.000,0.000,0.0,0.0,-0.865,0
1228780000,-0.003,-0.001,-3.635e-05,0.0,0.0,-0.865,0
1228880000,-0.004,-0.000,-0.000,0.0,0.0,-0.865,0
1228980000,-0.004,-0.000,-0.000,0.0,0.0,-0.865,0
1229080000,-0.005,-0.001,-0.001,0.0,0.0,-0.865,0
1229180000,-0.005,-0.001,-0.001,0.0,0.0,-0.865,0
1229280000,-0.005,-0.000,-0.001,0.0,0.0,-0.865,0
1229380000,-0.005,0.001,-0.001,0.0,0.0,-0.865,0
1229480000,-0.004,0.002,-0.001,0.0,0.0,-0.865,0
1229580000,-0.004,0.002,-0.000,0.0,0.0,-0.865,0
1229680000,-0.004,0.003,0.000,0.0,0.0,-0.865,0
1229800000,-0.003,0.002,0.001,0.0,0.0,-0.865,0
1229900000,-0.003,0.001,0.001,0.0,0.0,-0.865,0
1230000000,-0.003,0.001,0.001,0.0,0.0,-0.865,0
1230100000,-0.003,-0.000,0.000,0.0,0.0,-0.865,0
1230200000,-0.002,-0.000,-4.231e-05,0.0,0.0,-0.865,0
1230300000,-0.001,-0.001,-0.000,0.0,0.0,-0.864,0
1230400000,-0.000,-0.001,-0.000,0.0,0.0,-0.864,0
1230500000,0.000,-0.002,-0.000,0.0,0.0,-0.864,0
1230600000,0.002,-0.001,-0.000,0.0,0.0,-0.864,0
1230700000,0.002,-0.001,-0.000,0.0,0.0,-0.864,0
1230800000,0.003,-0.001,-0.000,0.0,0.0,-0.864,0
1230900000,0.004,-0.000,-0.000,0.0,0.0,-0.864,0
1231000000,0.004,0.000,-0.000,0.0,0.0,-0.865,0
1231100000,0.004,-4.317e-05,-9.953e-05,0.0,0.0,-0.865,0
1231200000,0.004,-0.000,2.443e-05,0.0,0.0,-0.865,0
1231300000,0.003,-0.000,9.328e-05,0.0,0.0,-0.865,0
1231400000,0.002,-0.001,0.000,0.0,0.0,-0.865,0
1231500000,0.001,-0.000,0.000,0.0,0.0,-0.865,0
1231600000,0.000,0.000,0.000,0.0,0.0,-0.865,0
1231700000,-0.000,0.000,5.006e-05,0.0,0.0,-0.865,0
1231800000,-0.000,0.000,9.834e-05,0.0,0.0,-0.865,0
1231900000,-0.001,-6.500e-06,0.000,0.0,0.0,-0.865,0
1232000000,-0.001,0.000,0.000,0.0,0.0,-0.865,0
1232100000,-0.000,0.000,0.000,0.0,0.0,-0.864,0
1232200000,-0.000,-7.655e-06,0.000,0.0,0.0,-0.864,0
1232300000,0.000,-0.000,0.001,0.0,0.0,-0.864,0
1232400000,0.001,-0.000,0.001,0.0,0.0,-0.864,0
1232500000,0.001,-0.000,0.001,0.0,0.0,-0.864,0
1232600000,0.002,-2.552e-05,0.001,0.0,0.0,-0.864,0
1232700000,0.002,0.000,0.001,0.0,0.0,-0.864,0
1232800000,0.002,-0.000,0.001,0.0,0.0,-0.864,0
1232900000,0.003,-0.000,0.001,0.0,0.0,-0.864,0
1233000000,0.003,0.000,0.000,0.0,0.0,-0.864,0
1233100000,0.003,-0.001,0.000,0.0,0.0,-0.864,0
1233200000,0.002,0.000,0.000,0.0,0.0,-0.865,0
1233300000,0.002,0.001,0.000,0.0,0.0,-0.865,0
1233400000,0.001,0.001,0.000,0.0,0.0,-0.865,0
1233500000,0.000,0.001,0.000,0.0,0.0,-0.865,0
1233600000,-0.000,0.001,3.963e-05,0.0,0.0,-0.865,0
1233700000,-0.002,0.001,-0.000,0.0,0.0,-0.865,0
1233800000,-0.003,0.001,-0.000,0.0,0.0,-0.865,0
1233900000,-0.004,0.002,-0.000,0.0,0.0,-0.864,0
1234000000,-0.005,0.001,-0.000,0.0,0.0,-0.864,0
1234100000,-0.005,0.001,-0.000,0.0,0.0,-0.864,0
1234200000,-0.005,0.001,-0.000,0.0,0.0,-0.864,0
1234300000,-0.005,0.001,-0.000,0.0,0.0,-0.864,0
1234400000,-0.005,0.000,-0.000,0.0,0.0,-0.865,0
1234500000,-0.004,-0.000,-0.000,0.0,0.0,-0.865,0
1234600000,-0.004,-0.001,-0.000,0.0,0.0,-0.865,0
1234700000,-0.003,0.000,-0.000,0.0,0.0,-0.865,0
1234800000,-0.003,5.144e-05,-9.119e-05,0.0,0.0,-0.865,0
1234900000,-0.003,-0.001,3.397e-05,0.0,0.0,-0.865,0
1235000000,-0.003,-0.001,0.000,0.0,0.0,-0.865,0
1235100000,-0.002,-0.001,0.000,0.0,0.0,-0.866,0
1235200000,-0.001,-0.001,0.000,0.0,0.0,-0.866,0
1235300000,-0.025,-0.008,4.112e-05,0.0,0.0,-0.866,0
1235400000,-0.025,-0.012,0.000,0.0,0.0,-0.866,0
1235500000,-0.023,-0.005,0.000,0.0,0.0,-0.866,0
1235600000,-0.020,-0.002,0.000,0.0,0.0,-0.866,0
1235720000,-0.016,-0.001,0.000,0.0,0.0,-0.866,0
1235820000,-0.012,-0.000,0.000,0.0,0.0,-0.865,0
1235920000,-0.009,-0.000,0.000,0.0,0.0,-0.865,0
1236020000,-0.006,-0.000,0.000,0.0,0.0,-0.864,0
1236120000,-0.004,-9.388e-05,4.678e-05,0.0,0.0,-0.864,0
1236220000,-0.002,3.087e-07,-0.000,0.0,0.0,-0.864,0
1236320000,-0.000,5.084e-05,-0.000,0.0,0.0,-0.864,0
1236420000,0.000,0.000,-0.000,0.0,0.0,-0.864,0
1236520000,0.001,0.000,-0.001,0.0,0.0,-0.864,0
1236620000,0.001,0.000,-0.001,0.0,0.0,-0.864,0
1236720000,0.002,0.000,-0.002,0.0,0.0,-0.863,0
1236840000,0.002,0.000,-0.001,0.0,0.0,-0.864,0
1236940000,0.002,-6.142e-05,-0.000,0.0,0.0,-0.864,0
1237040000,0.002,-0.000,5.513e-05,0.0,0.0,-0.864,0
1237140000,0.002,-7.532e-05,-0.000,0.0,0.0,-0.864,0
1237240000,0.001,7.063e-05,-0.001,0.0,0.0,-0.864,0
1237340000,0.001,0.000,-0.003,0.0,0.0,-0.864,0
1237440000,0.001,0.000,-0.005,0.0,0.0,-0.864,0
1237540000,0.000,0.000,-0.005,0.0,0.0,-0.864,0
1237640000,0.000,0.000,-0.004,0.0,0.0,-0.864,0
1237740000,0.000,3.986e-05,-0.003,0.0,0.0,-0.865,0
1237840000,0.000,-3.936e-05,-0.001,0.0,0.0,-0.865,0
1237940000,-1.854e-05,-0.000,0.000,0.0,0.0,-0.865,0
1238040000,-0.000,-0.000,0.001,0.0,0.0,-0.865,0
1238140000,-0.000,-0.000,0.002,0.0,0.0,-0.865,0
1238240000,-0.000,-0.000,0.002,0.0,0.0,-0.865,0
1238340000,-0.000,-0.000,0.003,0.0,0.0,-0.865,0
1238440000,-0.000,-0.000,0.003,0.0,0.0,-0.865,0
1238540000,-0.000,-0.000,0.002,0.0,0.0,-0.865,0
1238640000,-0.000,-0.000,0.002,0.0,0.0,-0.865,0
1238740000,-0.000,-0.000,0.002,0.0,0.0,-0.865,0
1238840000,-0.000,-0.000,0.002,0.0,0.0,-0.865,0
1238940000,-0.000,-0.000,0.002,0.0,0.0,-0.865,0
1239040000,-0.000,-0.000,0.001,0.0,0.0,-0.865,0
1239140000,-0.000,-0.000,0.001,0.0,0.0,-0.864,0
1239240000,-0.000,-0.000,0.000,0.0,0.0,-0.864,0
1239340000,-0.070,-3.522e-05,-0.000,0.0,0.0,-0.865,0
1239440000,-0.286,0.000,-0.001,0.0,0.0,-0.872,0
1239540000,-0.602,0.000,-0.002,0.0,0.0,-0.894,0
1239640000,-0.788,0.004,-0.002,0.0,0.0,-0.902,0
1239740000,-0.705,0.002,-0.002,0.0,0.0,-0.874,0
1239840000,-0.606,0.001,-0.002,0.0,0.0,-0.863,0
1239940000,-0.500,0.000,-0.002,0.0,0.0,-0.859,0
1240040000,-0.396,0.000,-0.001,0.0,0.0,-0.861,0
1240140000,-0.297,-0.000,-0.000,0.0,0.0,-0.867,0
1240240000,-0.208,0.000,-0.000,0.0,0.0,-0.875,0
1240340000,-0.132,0.002,-0.004,0.0,0.0,-0.885,0
1240440000,-0.070,0.007,-0.013,0.0,0.0,-0.893,0
1240540000,-0.020,0.013,-0.025,0.0,0.0,-0.902,0
1240640000,0.015,0.009,-0.025,0.0,0.0,-0.908,0
1240740000,0.040,0.004,-0.019,0.0,0.0,-0.913,0
1240840000,0.936,-0.007,-0.014,0.0,0.0,-0.857,0
1240940000,0.876,-0.000,-0.011,0.0,0.0,-0.898,0
1241040000,0.799,0.001,-0.008,0.0,0.0,-0.916,0
1241140000,0.697,0.002,-0.006,0.0,0.0,-0.919,0
1241240000,0.584,0.002,-0.005,0.0,0.0,-0.913,0
1241340000,0.469,0.001,-0.003,0.0,0.0,-0.903,0
1241440000,0.359,0.001,-0.002,0.0,0.0,-0.893,0
1241540000,0.260,0.000,-0.001,0.0,0.0,-0.883,0
1241640000,0.174,2.877e-05,-0.000,0.0,0.0,-0.875,0
1241740000,0.101,-0.000,6.794e-05,0.0,0.0,-0.869,0
1241840000,0.043,-0.000,0.000,0.0,0.0,-0.865,0
1241940000,-0.002,-0.000,-0.000,0.0,0.0,-0.863,0
1242040000,-0.035,-0.000,-0.000,0.0,0.0,-0.861,0
1242140000,0.136,-0.000,-0.000,0.0,0.0,-0.864,0
1242240000,0.779,0.000,-9.447e-05,0.0,0.0,-0.930,0
1242340000,0.719,0.002,-0.000,0.0,0.0,-0.886,0
1242440000,0.634,0.001,-0.000,0.0,0.0,-0.865,0
1242540000,0.537,0.000,-0.001,0.0,0.0,-0.855,0
1242640000,0.436,0.000,-0.001,0.0,0.0,-0.854,0
1242740000,0.338,1.281e-05,-0.001,0.0,0.0,-0.858,0
1242840000,0.247,-4.339e-05,-0.000,0.0,0.0,-0.864,0
1242940000,0.167,-0.000,-0.000,0.0,0.0,-0.873,0
1243040000,0.099,-0.000,-2.086e-06,0.0,0.0,-0.881,0
1243140000,0.044,-0.000,0.000,0.0,0.0,-0.891,0
1243240000,0.001,-0.000,0.000,0.0,0.0,-0.899,0
1243344000,-0.029,-0.000,0.000,0.0,0.0,-0.906,0
1243460000,-0.213,-0.003,0.001,0.0,0.0,-0.884,0
1243560000,-0.912,-0.002,0.001,0.0,0.0,-0.867,0
1243660000,-0.865,-0.002,0.001,0.0,0.0,-0.901,0
1243760000,-0.781,-0.001,0.001,0.0,0.0,-0.914,0
1243860000,-0.675,-0.001,0.001,0.0,0.0,-0.915,0
1243960000,-0.561,-0.000,0.000,0.0,0.0,-0.909,0
1244060000,-0.446,-0.000,0.000,0.0,0.0,-0.898,0
1244160000,-0.339,0.000,0.001,0.0,0.0,-0.889,0
1244260000,-0.242,0.000,0.001,0.0,0.0,-0.880,0
1244360000,-0.158,0.000,0.001,0.0,0.0,-0.873,0
1244460000,-0.089,0.000,0.002,0.0,0.0,-0.868,0
1244560000,-0.033,0.000,0.002,0.0,0.0,-0.865,0
1244660000,0.009,0.000,0.002,0.0,0.0,-0.864,0
1244760000,0.038,0.000,0.002,0.0,0.0,-0.863,0
1244860000,0.059,0.000,0.002,0.0,0.0,-0.863,0
1244960000,0.071,5.409e-05,0.001,0.0,0.0,-0.863,0
1245060000,0.076,-0.000,0.000,0.0,0.0,-0.863,0
1245160000,0.051,-0.000,-0.000,0.0,0.0,-0.863,0
