timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
129776000,129776000,-0.000,-0.000,-0.000,-0.007,-0.044,0.009
129876000,129876000,0.000,9.341e-05,-0.000,0.009,-0.025,-0.030
129976000,129976000,0.000,0.000,-0.000,-0.018,0.027,-0.015
130076000,130076000,0.000,0.000,-0.000,0.006,0.037,-0.016
130176000,130176000,0.000,0.000,-0.000,0.024,0.020,-0.000
130276000,130276000,0.000,-0.000,-0.000,-0.004,-0.012,0.016
130376000,130376000,0.000,-0.000,-0.000,0.011,0.010,-0.010
130476000,130476000,-3.827e-05,-0.000,-0.000,0.017,-0.004,-0.016
130576000,130576000,-0.000,0.000,-0.000,-0.005,0.005,0.008
130676000,130676000,6.814e-05,0.000,-0.000,0.003,0.024,0.036
130776000,130776000,-4.440e-05,0.000,-0.000,-0.002,0.018,0.015
130876000,130876000,0.000,-9.320e-05,-6.311e-06,-0.002,6.810e-05,0.051
130976000,130976000,0.000,-0.000,-5.313e-05,0.008,-0.023,0.018
131076000,131076000,0.000,2.058e-06,-3.100e-05,0.016,0.005,0.040
131176000,131176000,5.294e-05,-0.000,-0.000,-0.010,-0.038,-0.005
131276000,131276000,3.669e-05,0.000,0.001,-0.011,0.012,0.049
131376000,131376000,-0.001,0.029,0.004,-0.008,0.398,-0.006
131476000,131476000,-0.001,0.026,0.005,0.024,-0.164,0.017
131576000,131576000,-0.004,0.012,0.004,-0.045,-0.111,-0.021
131676000,131676000,-0.004,0.005,0.003,-0.021,-0.028,-0.021
131776000,131776000,-0.004,0.002,0.002,-0.006,-0.007,0.007
131876000,131876000,-0.004,0.001,0.001,0.009,0.015,-0.013
131976000,131976000,-0.004,2.061e-05,0.002,0.007,-0.034,0.035
132076000,132076000,-0.003,-0.000,0.001,0.016,-0.015,-0.004
132176000,132176000,-0.003,0.000,0.000,0.001,0.047,-0.026
132276000,132276000,-0.002,0.000,-0.000,0.029,-0.010,-0.039
132376000,132376000,-0.002,9.236e-05,-9.462e-05,0.015,0.021,0.025
132476000,132476000,-0.002,-0.000,-0.000,-0.026,-0.009,0.025
132576000,132576000,-0.002,0.000,-4.476e-05,-0.025,-0.009,0.038
132676000,132676000,-0.002,-0.000,-0.000,0.007,-0.018,-0.044
132776000,132776000,-0.002,-0.000,0.000,0.026,-0.044,0.012
132876000,132876000,-0.002,-0.000,-3.319e-06,-0.018,-0.012,0.001
132976000,132976000,-0.002,-0.000,0.000,0.002,-0.033,0.031
133076000,133076000,-0.001,-0.000,0.000,-0.056,-0.022,-0.008
133176000,133176000,-0.000,-0.000,0.001,0.037,-0.004,-0.008
133276000,133276000,-0.000,-0.000,0.003,-0.010,-0.008,0.022
133376000,133376000,0.000,-0.000,0.004,-0.010,-0.022,0.027
133476000,133476000,0.000,-0.000,0.006,-0.049,-0.026,0.012
133576000,133576000,0.000,-0.000,0.006,-0.010,-0.004,-0.026
133676000,133676000,0.000,0.000,0.006,-0.011,0.036,0.038
133776000,133776000,0.000,0.000,0.006,-0.004,0.029,0.009
133876000,133876000,0.000,7.605e-05,0.005,0.011,-0.014,-0.009
133976000,133976000,0.000,-0.000,0.004,-0.040,-0.033,-0.013
134076000,134076000,0.000,0.000,0.004,-0.005,0.033,0.017
134176000,134176000,8.546e-05,-0.000,0.004,-0.038,-0.019,0.013
134276000,134276000,6.691e-05,-0.000,0.003,0.006,0.012,0.003
134376000,134376000,0.000,-0.000,0.002,0.013,-0.003,-0.025
134476000,134476000,0.000,6.944e-05,0.002,-0.007,0.012,-0.029
134576000,134576000,-5.349e-05,0.000,0.002,-0.007,0.028,0.010
134676000,134676000,7.988e-05,0.000,0.002,-0.013,-0.004,0.028
134776000,134776000,-0.000,0.000,0.002,-0.002,0.061,-0.000
134876000,134876000,-0.000,-0.000,0.003,-0.011,0.015,0.022
134976000,134976000,-0.000,-0.000,0.004,0.007,-0.026,-0.021
135076000,135076000,-0.000,-5.905e-05,0.005,0.000,0.014,-1.585e-05
135176000,135176000,-0.000,-2.791e-07,0.005,-0.014,0.016,0.003
135276000,135276000,-0.000,8.449e-05,0.003,-0.005,0.001,-0.026
135376000,135376000,-0.000,-0.000,0.001,0.012,-0.037,-0.021
135476000,135476000,-0.000,-0.000,0.001,-0.013,-0.048,-0.007
135576000,135576000,-0.000,-0.000,0.001,-0.016,0.015,0.011
135676000,135676000,-0.000,-0.000,0.002,-0.019,-0.006,-0.017
135776000,135776000,-0.000,-0.000,0.002,-0.030,-0.002,-0.006
135876000,135876000,-0.000,2.521e-06,0.002,-0.000,0.047,-0.015
135976000,135976000,-0.000,-0.000,0.000,-0.041,0.004,-0.005
136076000,136076000,-6.448e-05,-8.248e-05,-0.002,0.011,0.013,-0.024
136176000,136176000,-0.000,-0.000,-0.004,-0.010,-0.008,-0.039
136276000,136276000,1.707e-05,0.000,-0.006,2.276e-05,-0.023,0.008
136376000,136376000,0.000,0.000,-0.005,0.027,0.035,0.020
136476000,136476000,-0.000,0.000,-0.003,-0.011,0.015,0.027
136576000,136576000,-0.000,-0.000,-0.000,-0.019,0.029,0.053
136676000,136676000,-3.628e-05,0.000,0.003,-0.006,0.034,0.028
136776000,136776000,0.000,-0.000,0.007,0.011,0.026,0.060
136876000,136876000,0.000,-0.000,0.011,-0.013,0.014,0.006
136976000,136976000,0.000,-0.000,0.014,-0.010,0.005,0.029
137076000,137076000,2.766e-05,-0.000,0.016,-0.025,-0.008,0.015
137176000,137176000,-2.250e-05,-0.000,0.018,-0.013,0.005,-0.002
137276000,137276000,1.906e-05,-0.000,0.019,0.018,0.032,-0.002
137376000,137376000,-0.000,-0.000,0.020,-0.023,0.004,0.000
137476000,137476000,-0.000,-0.000,0.020,0.025,-0.001,-0.030
137576000,137576000,-0.000,-0.000,0.019,-0.027,-0.051,-0.059
137676000,137676000,-0.000,-0.000,0.017,0.015,-0.046,-0.050
137776000,137776000,-0.000,-0.000,0.014,-0.028,-0.017,-0.027
137876000,137876000,-0.000,-0.000,0.012,-0.031,-0.040,0.010
137976000,137976000,-0.000,0.000,0.009,-0.014,-0.015,-0.043
138076000,138076000,-0.000,0.000,0.006,-0.007,-0.005,-0.021
138176000,138176000,-0.000,-6.484e-08,0.004,0.017,-0.053,-0.005
138276000,138276000,-0.000,0.000,0.003,0.000,0.021,0.000
138376000,138376000,-0.000,0.001,0.000,-0.001,0.057,-0.026
138476000,138476000,-0.001,-0.000,-0.000,-0.016,-0.051,-0.019
138576000,138576000,-0.000,-6.907e-05,-0.001,0.015,-0.007,0.006
138676000,138676000,0.000,0.000,-0.002,0.025,-0.012,0.019
138776000,138776000,-9.465e-05,9.906e-05,-0.003,0.006,-0.027,-0.014
138876000,138876000,0.000,0.000,-0.003,-0.006,0.027,-0.017
138976000,138976000,-5.009e-05,0.000,-0.003,-0.027,0.025,0.006
139076000,139076000,0.000,0.000,-0.003,0.003,0.014,0.006
139176000,139176000,-2.189e-05,-2.522e-06,-0.002,0.037,-0.060,0.028
139276000,139276000,-0.000,0.000,-0.002,0.005,-0.012,-0.000
139376000,139376000,-0.000,0.000,-0.002,-0.004,0.011,-0.022
139476000,139476000,-0.000,0.000,-0.002,-0.012,0.000,-0.002
139576000,139576000,-0.001,0.000,-0.002,-0.017,0.014,0.000
139676000,139676000,-0.000,0.000,-0.002,0.044,-0.004,0.003
139776000,139776000,-0.001,0.000,-0.001,0.000,0.042,0.026
139876000,139876000,-0.001,0.000,-0.000,-0.008,0.013,0.001
139976000,139976000,-0.000,0.000,-0.000,0.019,0.014,0.011
140076000,140076000,-0.000,0.000,-0.001,-0.009,0.012,-0.030
140176000,140176000,-0.000,0.000,-0.000,0.003,-0.012,0.000
140276000,140276000,-0.000,0.000,-0.000,-0.006,0.019,-0.010
140376000,140376000,-0.000,-0.000,-0.000,0.005,-0.029,-0.036
140476000,140476000,-0.000,-0.000,-0.000,0.004,0.001,-0.004
140576000,140576000,0.000,-0.000,2.388e-05,0.029,-0.035,-0.009
140676000,140676000,-0.000,9.776e-05,-5.861e-05,-0.018,-0.002,-0.011
140776000,140776000,3.031e-05,-0.000,0.000,-0.003,-0.020,0.024
140876000,140876000,1.709e-05,0.000,-0.000,0.000,0.009,-0.013
140976000,140976000,-7.925e-05,-0.000,-0.000,-0.000,0.006,-0.037
141076000,141076000,0.000,7.003e-05,-8.716e-05,0.008,0.014,-0.001
141176000,141176000,0.000,-1.840e-05,-0.000,0.034,-0.029,-0.013
141276000,141276000,0.000,-0.000,-2.551e-05,0.030,-0.018,0.001
141376000,141376000,0.000,0.000,-0.000,-0.010,0.000,-0.010
141476000,141476000,0.000,0.000,-0.001,-0.012,-0.026,-0.046
141576000,141576000,0.000,0.000,-0.001,-0.016,0.007,-0.001
141676000,141676000,0.029,0.000,-0.001,0.367,-0.016,-0.016
141776000,141776000,0.063,0.000,-0.001,0.309,0.010,-0.011
141876000,141876000,0.089,0.000,-0.001,0.238,-0.003,0.029
141976000,141976000,0.108,0.000,-0.001,0.173,-0.003,-0.031
142076000,142076000,0.122,0.000,-0.001,0.101,-0.015,0.009
142176000,142176000,0.130,0.000,-0.001,0.076,-0.029,0.032
142276000,142276000,0.133,0.000,-0.000,0.026,0.013,0.032
142376000,142376000,0.132,0.001,0.000,-0.036,0.017,0.010
142476000,142476000,0.126,0.001,0.002,-0.031,0.043,0.009
142576000,142576000,0.117,0.002,0.007,-0.084,0.034,0.017
142676000,142676000,0.107,0.004,0.015,-0.080,0.030,0.065
142776000,142776000,0.095,0.005,0.024,-0.132,0.048,0.117
142876000,142876000,0.081,0.007,0.034,-0.151,0.031,0.050
142976000,142976000,0.068,0.004,0.034,-0.155,-0.038,-0.019
143076000,143076000,0.054,0.002,0.028,-0.109,0.009,-0.086
143176000,143176000,0.041,0.000,0.021,-0.142,-0.019,-0.066
143276000,143276000,0.028,0.000,0.015,-0.106,-0.026,-0.099
143376000,143376000,0.016,0.000,0.012,-0.122,-0.029,-0.025
143476000,143476000,0.006,0.000,0.007,-0.058,-0.003,-0.054
143576000,143576000,-0.031,-0.000,0.003,-0.440,-0.029,-0.053
143676000,143676000,-0.072,-0.000,0.001,-0.347,0.011,0.010
143776000,143776000,-0.105,-0.000,0.000,-0.329,0.040,-0.009
143876000,143876000,-0.130,-0.000,-0.000,-0.227,0.019,0.003
143976000,143976000,-0.148,-0.002,-0.001,-0.137,-0.001,-0.020
144076000,144076000,-0.158,-0.002,-0.000,-0.106,-0.017,-0.003
144176000,144176000,-0.162,-0.002,-0.000,0.008,-0.007,0.013
144276000,144276000,-0.161,-0.002,3.135e-05,0.024,-0.022,-0.003
144376000,144376000,-0.155,-0.002,-0.000,0.079,-0.013,-0.013
144476000,144476000,-0.145,-0.001,-4.029e-06,0.121,-0.022,0.024
144576000,144576000,-0.133,-0.001,-1.142e-05,0.161,0.035,-0.003
144676000,144676000,-0.118,-0.001,0.000,0.140,0.021,-0.003
144776000,144776000,-0.102,-0.001,-6.800e-05,0.187,-0.027,0.012
144876000,144876000,-0.085,-0.001,-0.000,0.178,0.007,-0.026
144976000,144976000,-0.068,-0.000,-0.000,0.178,0.006,-0.022
145076000,145076000,-0.052,-0.000,-0.000,0.150,0.001,0.007
145176000,145176000,-0.035,0.000,-0.005,0.173,0.030,-0.071
145276000,145276000,-0.021,0.000,-0.011,0.165,0.002,-0.071
145376000,145376000,-0.008,0.001,-0.016,0.136,0.014,-0.053
145476000,145476000,0.015,-0.001,-0.019,0.892,-0.193,-0.044
145576000,145576000,0.101,-0.006,-0.021,0.756,0.038,-0.027
145676000,145676000,0.169,-0.001,-0.022,0.606,0.031,0.007
145776000,145776000,0.221,8.689e-05,-0.023,0.439,0.030,0.016
145876000,145876000,0.259,0.001,-0.024,0.350,0.002,-0.033
145976000,145976000,0.284,0.001,-0.025,0.182,-0.024,0.018
146076000,146076000,0.297,0.001,-0.023,0.112,-0.012,0.018
146176000,146176000,0.299,0.000,-0.021,-0.013,0.004,0.010
146276000,146276000,0.292,0.001,-0.017,-0.130,0.003,0.047
146376000,146376000,0.278,0.001,-0.013,-0.154,-0.019,0.051
146476000,146476000,0.257,0.001,-0.006,-0.242,0.028,0.062
146576000,146576000,0.231,0.003,-0.000,-0.253,0.042,0.068
146676000,146676000,0.202,0.004,0.006,-0.275,0.028,0.092
146776000,146776000,0.171,0.006,0.013,-0.309,0.019,0.070
146876000,146876000,0.138,0.007,0.019,-0.306,-0.004,0.065
146976000,146976000,0.107,0.009,0.026,-0.309,0.002,0.062
147076000,147076000,0.077,0.010,0.033,-0.292,0.051,0.089
147176000,147176000,0.048,0.008,0.036,-0.275,-0.095,-0.020
147276000,147276000,0.022,0.002,0.030,-0.251,-0.066,-0.060
147376000,147376000,-0.000,-0.000,0.024,-0.228,-0.041,-0.049
147476000,147476000,-0.073,-0.007,0.017,-0.893,0.005,-0.063
147576000,147576000,-0.156,-0.004,0.011,-0.758,0.007,-0.050
147676000,147676000,-0.223,-0.002,0.008,-0.605,0.012,0.008
147776000,147776000,-0.273,-0.002,0.005,-0.443,-0.000,-0.027
147876000,147876000,-0.307,-0.002,0.004,-0.254,-0.002,-0.014
147976000,147976000,-0.327,-0.003,0.003,-0.142,-0.004,0.002
148076000,148076000,-0.333,-0.003,0.002,-0.034,0.031,-0.000
148176000,148176000,-0.329,-0.004,0.001,0.072,0.005,-0.005
148276000,148276000,-0.315,-0.003,0.000,0.185,-0.010,-0.027
148376000,148376000,-0.294,-0.003,-0.002,0.246,-0.005,-0.036
148476000,148476000,-0.267,-0.002,-0.007,0.299,-0.002,-0.047
148576000,148576000,-0.237,-0.002,-0.012,0.347,0.004,-0.026
148676000,148676000,-0.203,-0.001,-0.017,0.344,-0.023,-0.056
148776000,148776000,-0.169,0.000,-0.020,0.345,0.048,-0.040
148876000,148876000,-0.134,0.001,-0.023,0.380,0.029,-0.020
148976000,148976000,-0.101,0.002,-0.025,0.311,0.000,-0.040
149076000,149076000,-0.069,0.003,-0.027,0.299,0.025,-0.025
149176000,149176000,-0.040,0.004,-0.028,0.250,-0.011,-0.008
149276000,149276000,-0.013,0.005,-0.029,0.238,-0.009,-0.050
149376000,149376000,0.025,0.001,-0.030,1.242,-0.382,-0.028
149476000,149476000,0.162,-0.010,-0.028,1.235,0.047,-0.001
149576000,149576000,0.267,-0.000,-0.027,0.943,0.034,0.012
149676000,149676000,0.347,0.005,-0.025,0.705,0.086,0.020
149776000,149776000,0.403,0.007,-0.021,0.493,0.006,0.026
149876000,149876000,0.440,0.007,-0.017,0.331,0.018,0.067
149976000,149976000,0.458,0.005,-0.015,0.093,-0.050,-0.001
150076000,150076000,0.461,0.003,-0.013,-0.062,-0.020,0.006
150176000,150176000,0.450,0.002,-0.012,-0.148,-0.038,0.015
150276000,150276000,0.426,0.001,-0.011,-0.321,0.004,0.050
150376000,150376000,0.393,0.001,-0.011,-0.375,-0.016,0.010
150476000,150476000,0.352,0.000,-0.010,-0.436,-0.017,0.007
150576000,150576000,0.306,0.000,-0.007,-0.516,-0.000,0.044
150676000,150676000,0.257,0.001,-0.001,-0.489,-0.025,0.075
150776000,150776000,0.207,0.003,0.004,-0.528,-0.003,0.068
150876000,150876000,0.157,0.006,0.010,-0.523,0.089,0.094
150976000,150976000,0.109,0.008,0.016,-0.462,0.013,0.038
151076000,151076000,0.065,0.010,0.021,-0.409,0.014,0.053
151176000,151176000,0.024,0.011,0.026,-0.372,-0.021,0.036
151276000,151276000,-0.030,0.003,0.029,-1.303,-0.400,-0.026
151376000,151376000,-0.163,-0.005,0.030,-1.229,0.103,0.032
151476000,151476000,-0.277,0.001,0.031,-1.026,0.070,-0.029
151576000,151576000,-0.367,0.005,0.032,-0.785,0.027,0.005
151676000,151676000,-0.432,0.005,0.027,-0.557,-0.010,-0.068
151776000,151776000,-0.472,0.004,0.021,-0.304,-0.040,-0.082
151876000,151876000,-0.491,-0.000,0.005,-0.109,-0.002,-0.066
151976000,151976000,-0.492,-0.002,-0.000,0.055,-0.021,-0.024
152076000,152076000,-0.477,-0.003,-0.002,0.152,0.002,-0.021
152176000,152176000,-0.450,-0.004,-0.005,0.323,-0.021,-0.044
152276000,152276000,-0.414,-0.003,-0.008,0.401,0.030,-0.036
152376000,152376000,-0.371,-0.002,-0.010,0.476,0.056,-0.020
152476000,152476000,-0.323,-0.001,-0.012,0.495,0.025,-0.012
152576000,152576000,-0.272,0.000,-0.013,0.509,0.032,0.028
152676000,152676000,-0.221,0.001,-0.013,0.508,0.018,0.039
152776000,152776000,-0.170,0.002,-0.014,0.473,0.020,-0.020
152876000,152876000,-0.122,0.003,-0.015,0.463,0.042,-0.039
152976000,152976000,-0.076,0.004,-0.016,0.426,-0.011,-0.001
153076000,153076000,-0.034,0.004,-0.015,0.444,0.007,0.034
153176000,153176000,0.001,0.003,-0.014,0.308,-0.016,-0.013
153276000,153276000,0.151,-0.004,-0.008,1.750,0.018,0.054
153376000,153376000,0.295,0.000,-0.007,1.263,0.058,-0.023
153476000,153476000,0.403,0.003,-0.006,0.958,0.026,-0.004
153576000,153576000,0.481,0.004,-0.006,0.668,-0.005,0.015
153676000,153676000,0.533,0.004,-0.008,0.412,-0.020,-0.022
153776000,153776000,0.561,0.004,-0.009,0.196,0.012,-0.032
153876000,153876000,0.569,0.004,-0.011,-0.009,0.005,-0.003
153976000,153976000,0.561,0.003,-0.013,-0.142,-0.016,-0.023
154076000,154076000,0.536,0.003,-0.015,-0.295,-0.038,-0.023
154176000,154176000,0.499,0.001,-0.016,-0.406,-0.030,-0.012
154276000,154276000,0.451,0.000,-0.016,-0.501,-0.022,0.004
154376000,154376000,0.396,-0.000,-0.015,-0.570,-0.041,0.010
154476000,154476000,0.334,-0.000,-0.013,-0.623,-0.049,0.019
154576000,154576000,0.271,-0.000,-0.010,-0.653,-0.017,0.054
154676000,154676000,0.207,0.000,-0.006,-0.641,-0.020,0.022
154780000,154780000,0.144,0.004,-4.660e-05,-0.611,0.040,0.038
154880000,154880000,0.087,0.005,0.005,-0.546,0.009,0.030
154980000,154980000,0.035,0.005,0.009,-0.509,-0.001,0.008
155080000,155080000,-0.008,0.004,0.010,-0.438,-0.023,0.005
155180000,155180000,-0.069,-0.000,0.009,-1.534,-0.172,-0.023
155280000,155280000,-0.222,-0.003,0.004,-1.482,-0.007,-0.058
155380000,155380000,-0.355,-0.002,0.002,-1.229,-0.000,-0.011
155480000,155480000,-0.459,-0.001,0.000,-0.885,-0.020,-0.054
155580000,155580000,-0.531,-0.002,-0.002,-0.597,-0.028,-0.015
155680000,155680000,-0.573,-0.002,-0.004,-0.309,0.020,-0.048
155780000,155780000,-0.590,-0.002,-0.007,-0.078,0.031,-0.018
155880000,155880000,-0.585,-0.002,-0.008,0.136,-0.004,0.020
155980000,155980000,-0.562,-0.002,-0.010,0.297,0.032,-0.023
156080000,156080000,-0.526,-0.001,-0.010,0.394,-0.002,0.003
156180000,156180000,-0.480,-0.000,-0.010,0.485,-0.016,0.012
156280000,156280000,-0.427,-4.964e-05,-0.011,0.555,0.006,-0.025
156380000,156380000,-0.368,0.000,-0.010,0.632,-0.014,0.051
156480000,156480000,-0.308,0.000,-0.009,0.596,0.001,0.009
156580000,156580000,-0.246,0.002,-0.009,0.603,0.007,-0.014
156680000,156680000,-0.187,0.002,-0.008,0.566,0.018,0.053
156780000,156780000,-0.129,0.003,-0.008,0.565,0.054,-0.014
156880000,156880000,-0.076,0.004,-0.009,0.534,0.012,0.003
156980000,156980000,-0.028,0.003,-0.008,0.444,-0.010,0.016
157080000,157080000,0.013,0.004,-0.008,0.365,0.019,0.003
157180000,157180000,0.145,-0.002,-0.005,1.846,-0.016,0.020
157280000,157280000,0.300,0.000,-0.003,1.355,0.028,0.031
157380000,157380000,0.414,0.002,-0.003,1.000,0.007,0.012
157480000,157480000,0.496,0.003,-0.005,0.695,0.004,-0.030
157580000,157580000,0.551,0.003,-0.006,0.423,0.019,-0.012
157680000,157680000,0.583,0.003,-0.007,0.207,-0.019,0.008
157780000,157780000,0.593,0.004,-0.008,0.002,0.024,-0.057
157880000,157880000,0.585,0.003,-0.009,-0.154,0.009,-0.012
157980000,157980000,0.560,0.002,-0.011,-0.303,0.009,-0.020
158080000,158080000,0.522,0.002,-0.011,-0.422,-0.055,-0.003
158180000,158180000,0.472,0.001,-0.011,-0.542,-0.000,0.030
158280000,158280000,0.415,-6.671e-05,-0.011,-0.609,-0.027,-0.004
158380000,158380000,0.352,-0.000,-0.010,-0.626,-0.054,-0.003
158480000,158480000,0.287,0.000,-0.007,-0.661,0.027,0.059
158580000,158580000,0.220,0.000,-0.005,-0.664,0.012,0.077
158680000,158680000,0.156,0.001,-0.003,-0.613,-0.021,0.028
158780000,158780000,0.096,0.002,-0.000,-0.563,0.013,0.013
158880000,158880000,0.042,0.004,0.003,-0.512,-0.021,0.024
158980000,158980000,-0.004,0.004,0.004,-0.451,0.023,-0.039
159080000,159080000,-0.116,-0.001,0.004,-1.593,-0.057,-0.013
159180000,159180000,-0.266,-0.000,0.003,-1.410,0.004,0.004
159280000,159280000,-0.392,0.000,0.002,-1.142,0.005,-0.029
159380000,159380000,-0.487,0.000,0.002,-0.804,0.029,-0.027
159480000,159480000,-0.550,0.000,0.002,-0.498,-0.007,-0.014
159580000,159580000,-0.585,-2.938e-05,0.001,-0.248,0.021,-0.003
159680000,159680000,-0.595,-0.000,0.001,-0.023,0.048,0.028
159780000,159780000,-0.584,-0.000,-0.000,0.199,-0.006,-0.033
159880000,159880000,-0.558,-0.000,-0.000,0.307,0.025,0.012
159980000,159980000,-0.518,-0.000,-0.001,0.436,-0.006,0.042
160080000,160080000,-0.469,-0.000,-0.002,0.530,0.029,0.016
160180000,160180000,-0.414,5.995e-05,-0.003,0.600,0.014,-0.009
160280000,160280000,-0.355,-0.000,-0.003,0.577,-0.020,0.005
160380000,160380000,-0.294,-5.795e-05,-0.003,0.625,-0.021,0.012
160480000,160480000,-0.233,0.000,-0.003,0.574,-0.018,-0.015
160580000,160580000,-0.173,0.000,-0.004,0.557,-0.010,-0.017
160680000,160680000,-0.116,0.001,-0.005,0.541,0.016,-0.004
160780000,160780000,-0.063,0.002,-0.005,0.507,-0.004,-0.009
160880000,160880000,-0.016,0.002,-0.005,0.453,0.017,0.015
160980000,160980000,0.024,0.002,-0.004,0.392,-0.001,0.009
161080000,161080000,0.058,0.003,-0.004,0.288,0.021,0.028
161180000,161180000,0.082,0.003,-0.004,0.248,0.035,0.017
161280000,161280000,0.099,0.003,-0.003,0.166,0.043,0.027
161380000,161380000,0.111,0.004,-0.003,0.097,-0.019,0.037
161480000,161480000,0.120,0.003,-0.003,0.083,-0.015,0.010
161580000,161580000,0.127,0.004,-0.004,0.059,0.029,0.044
161680000,161680000,0.130,0.004,-0.005,0.012,-0.010,-0.002
161780000,161780000,0.129,0.004,-0.006,-0.026,0.028,0.014
161880000,161880000,0.124,0.004,-0.006,-0.066,2.883e-06,0.004
161980000,161980000,0.116,0.004,-0.007,-0.056,-0.004,0.001
162080000,162080000,0.105,0.003,-0.007,-0.137,-0.037,-0.020
162180000,162180000,0.094,0.004,-0.008,-0.094,0.007,-0.015
162280000,162280000,0.082,0.004,-0.008,-0.104,-0.009,-0.034
162380000,162380000,0.069,0.004,-0.008,-0.131,0.015,0.008
162480000,162480000,0.056,0.003,-0.008,-0.114,-0.025,-0.002
162580000,162580000,0.044,0.002,-0.007,-0.104,-0.020,0.011
162680000,162680000,0.031,0.002,-0.007,-0.142,-0.021,0.013
162780000,162780000,0.019,0.002,-0.007,-0.122,-0.044,0.025
162880000,162880000,0.009,0.002,-0.006,-0.078,-0.003,-0.009
162980000,162980000,-0.000,0.002,-0.006,-0.093,-0.021,-0.013
163080000,163080000,-0.008,0.002,-0.006,-0.050,0.029,-0.009
163180000,163180000,-0.015,0.002,-0.005,-0.049,-0.004,-0.004
163280000,163280000,-0.019,0.001,-0.005,-0.024,0.001,-0.002
163380000,163380000,-0.023,0.002,-0.004,-0.027,0.015,-0.031
163480000,163480000,-0.027,0.001,-0.004,-0.023,-0.011,0.016
163580000,163580000,-0.028,0.001,-0.003,0.003,0.017,0.004
163680000,163680000,-0.029,0.000,-0.003,-0.033,-0.017,0.001
163780000,163780000,-0.028,0.000,-0.003,0.016,-0.027,-0.015
163880000,163880000,-0.027,0.000,-0.002,-0.001,0.006,0.006
163980000,163980000,-0.025,0.001,-0.002,0.032,0.062,-0.002
164080000,164080000,-0.023,0.000,-0.001,0.033,-0.008,0.021
164180000,164180000,-0.020,0.001,-0.001,0.023,0.012,-0.019
164280000,164280000,-0.017,0.002,-0.002,0.018,0.038,0.004
164380000,164380000,-0.013,0.001,-0.002,0.038,-0.002,0.004
164480000,164480000,-0.010,0.001,-0.002,0.044,0.011,-0.019
164580000,164580000,-0.008,0.001,-0.001,0.043,-0.001,0.022
164680000,164680000,-0.006,0.000,-0.001,0.046,0.032,-0.031
164780000,164780000,-0.004,0.000,-0.001,-0.013,0.002,0.020
164880000,164880000,-0.002,0.000,-0.001,0.021,-0.003,-0.013
164980000,164980000,-0.002,0.000,-0.000,-0.007,-0.017,0.037
165080000,165080000,-0.001,0.001,-0.001,0.043,-0.024,-0.014
165180000,165180000,-0.000,0.000,-0.001,0.007,-0.010,0.018
165280000,165280000,-0.000,0.001,-0.001,-0.018,0.011,-0.001
165380000,165380000,0.000,0.000,-0.001,-0.010,-0.005,-0.038
165480000,165480000,0.000,0.000,-0.001,0.016,-0.018,-0.037
