timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
138780000,-0.000,-1.546e-05,-0.000,0.0
138976000,-0.000,-1.765e-05,-0.000,0.0
139180000,-0.000,-2.408e-05,-0.000,0.0
139380000,-0.000,-2.225e-05,-0.000,0.0
139580000,-0.000,-2.696e-05,-0.000,0.0
139780000,-9.748e-05,-3.572e-05,-0.000,0.0
139980000,-4.857e-05,-4.244e-05,-0.000,0.0
140180000,1.645e-05,-6.214e-05,-0.000,0.0
140380000,9.486e-05,-7.324e-05,-0.000,0.0
140580000,0.000,-6.915e-05,-0.000,0.0
140780000,0.000,-6.645e-05,-0.000,0.0
140980000,0.000,-6.354e-05,-0.000,0.0
141180000,0.000,-5.889e-05,-0.000,0.0
141380000,0.000,-6.109e-05,-0.000,0.0
141580000,0.000,-6.706e-05,-0.000,0.0
141780000,0.001,-7.070e-05,-0.000,0.0
141980000,0.001,-7.160e-05,-0.000,0.0
142180000,0.001,-7.266e-05,-0.000,0.0
142380000,0.001,-7.378e-05,-0.000,0.0
142580000,-0.000,-8.296e-05,-0.000,0.0
142780000,-0.001,-8.854e-05,-0.000,0.0
142980000,-0.001,-0.000,-0.000,0.0
143180000,-0.001,-0.000,-0.000,0.0
143380000,-0.001,-0.000,-0.000,0.0
143580000,-0.001,-0.000,-0.000,0.0
143780000,-0.001,-0.000,-0.000,0.0
143980000,-0.001,-0.000,-0.000,0.0
144180000,-0.001,-0.000,-0.000,0.0
144380000,-0.000,-7.397e-05,-0.000,0.0
144580000,0.001,-5.101e-05,-0.000,0.0
144780000,0.001,-3.866e-05,-0.000,0.0
144980000,0.001,-3.060e-05,-0.000,0.0
145180000,0.001,-2.545e-05,-0.000,0.0
145380000,0.001,-2.591e-05,-0.000,0.0
145580000,0.001,-2.604e-05,-0.000,0.0
145780000,0.001,3.623e-05,-0.000,0.0
145980000,0.001,2.781e-05,-0.000,0.0
146180000,0.001,1.514e-05,-0.000,0.0
146380000,-0.000,5.847e-06,-0.000,0.0
146580000,-0.000,2.323e-06,-0.000,0.0
146780000,-0.000,-1.052e-05,-0.000,0.0
146980000,-0.001,-2.988e-05,-0.000,0.0
147180000,-0.001,-9.312e-05,-0.000,0.0
147380000,-0.001,-0.000,-0.000,0.0
147580000,-0.001,-0.000,-0.000,0.0
147780000,-0.001,-8.545e-05,-0.000,0.0
147980000,-0.001,-6.445e-05,-0.000,0.0
148180000,-0.000,-3.959e-05,-0.000,0.0
148380000,0.001,3.113e-06,-0.000,0.0
148580000,0.001,2.353e-05,-0.000,0.0
148780000,0.001,3.854e-05,-0.000,0.0
148980000,0.001,3.664e-05,-0.000,0.0
149180000,0.001,2.961e-05,-0.000,0.0
149380000,0.001,-1.537e-05,-0.000,0.0
149580000,0.001,8.298e-05,-0.000,0.0
149780000,0.001,7.808e-05,-0.000,0.0
149980000,0.001,-7.900e-06,-0.000,0.0
150180000,-0.000,-5.676e-05,-0.000,0.0
150380000,-0.000,-8.206e-05,-9.712e-05,0.0
150580000,-0.000,-8.336e-05,-9.712e-05,0.0
150780000,-0.000,-8.322e-05,-9.712e-05,0.0
150980000,-0.001,-9.019e-05,-9.542e-05,0.0
151180000,-0.001,-9.320e-05,-9.869e-05,0.0
151380000,-0.001,-0.000,-9.869e-05,0.0
151580000,-0.001,-0.000,-9.869e-05,0.0
151780000,-0.001,-0.000,-9.869e-05,0.0
151980000,-0.000,-0.000,-9.869e-05,0.0
152180000,0.000,-0.000,-0.000,0.0
152380000,0.001,-7.418e-05,-0.000,0.0
152580000,0.001,-3.913e-05,-9.785e-05,0.0
152776000,0.001,-3.529e-05,-9.785e-05,0.0
152980000,0.001,-4.097e-05,-9.785e-05,0.0
153180000,0.001,-5.831e-05,-9.785e-05,0.0
153380000,0.002,-3.606e-05,-9.905e-05,0.0
153580000,0.002,-3.346e-05,-9.969e-05,0.0
153780000,0.002,-5.346e-05,-9.912e-05,0.0
153980000,0.001,-7.653e-05,-9.151e-05,0.0
154180000,-0.001,-0.000,-7.780e-05,0.0
154380000,-0.001,-0.000,-7.780e-05,0.0
154580000,-0.001,-0.000,-7.780e-05,0.0
154780000,-0.001,-0.000,-7.780e-05,0.0
154980000,-0.001,-0.000,-7.591e-05,0.0
155180000,-0.001,-0.000,-8.252e-05,0.0
155380000,-0.002,-0.000,-8.266e-05,0.0
155580000,-0.002,-0.000,-8.251e-05,0.0
155780000,-0.002,-9.220e-05,-8.249e-05,0.0
155980000,0.000,-5.458e-05,-7.565e-05,0.0
156180000,0.001,-3.245e-05,-7.527e-05,0.0
156380000,0.001,-2.789e-05,-7.527e-05,0.0
156580000,0.001,-2.674e-05,-7.527e-05,0.0
156780000,0.001,-3.036e-05,-7.527e-05,0.0
156980000,0.001,-4.196e-05,-7.527e-05,0.0
157180000,0.004,-7.070e-05,-7.491e-05,0.0
157380000,0.004,-5.190e-05,-7.795e-05,0.0
157580000,0.004,-5.740e-05,-7.795e-05,0.0
157780000,0.004,-6.702e-05,-7.354e-05,0.0
157980000,-0.000,-8.933e-05,-6.264e-05,0.0
158180000,-0.001,-0.000,-5.741e-05,0.0
158380000,-0.001,-0.000,-5.741e-05,0.0
158580000,-0.001,-0.000,-5.741e-05,0.0
158780000,-0.001,-0.000,-5.741e-05,0.0
158980000,-0.001,-0.000,-5.603e-05,0.0
159180000,-0.001,-0.000,-5.674e-05,0.0
159380000,-0.002,-0.000,-5.557e-05,0.0
159580000,-0.002,-0.000,-5.633e-05,0.0
159780000,-0.001,-0.000,-5.633e-05,0.0
159980000,0.001,-0.000,-6.274e-05,0.0
160180000,0.001,-9.452e-05,-6.274e-05,0.0
160380000,0.001,-9.044e-05,-6.274e-05,0.0
160580000,0.001,-8.896e-05,-6.274e-05,0.0
160780000,0.001,-9.083e-05,-6.271e-05,0.0
160980000,0.001,-9.512e-05,-5.640e-05,0.0
161180000,0.001,-0.000,-5.640e-05,0.0
161380000,0.001,-0.000,-5.651e-05,0.0
161580000,0.001,-0.000,-5.313e-05,0.0
161780000,0.001,-0.000,-5.140e-05,0.0
161980000,-0.000,-0.000,-3.539e-05,0.0
162180000,-0.001,-0.000,-2.375e-05,0.0
162380000,-0.001,-0.000,-2.375e-05,0.0
162580000,-0.001,-0.000,-2.375e-05,0.0
162780000,-0.001,-0.000,-2.375e-05,0.0
162980000,-0.001,-0.000,-2.375e-05,0.0
163180000,-0.001,-0.000,-2.375e-05,0.0
163380000,-0.001,-0.000,-2.375e-05,0.0
163580000,-0.001,-0.000,-2.375e-05,0.0
163780000,-0.001,-0.000,-2.375e-05,0.0
163980000,-0.000,-0.000,-2.236e-05,0.0
164180000,-0.000,-0.000,-1.910e-05,0.0
164380000,0.000,-0.000,-1.569e-05,0.0
164580000,0.000,-0.000,-1.056e-05,0.0
164780000,0.001,-0.000,-7.683e-06,0.0
164980000,0.001,-0.000,-8.167e-06,0.0
165180000,0.001,-0.000,-8.569e-06,0.0
165380000,0.001,-0.000,-8.783e-06,0.0
165580000,0.001,-0.000,-9.071e-06,0.0
165780000,0.001,-0.000,-9.117e-06,0.0
165980000,0.001,-0.000,-9.337e-06,0.0
166180000,0.001,-0.000,-8.840e-06,0.0
166380000,0.001,-0.000,-8.504e-06,0.0
166580000,0.001,-0.000,-8.010e-06,0.0
166780000,0.001,-0.000,-7.927e-06,0.0
166980000,0.001,-0.000,-7.927e-06,0.0
167180000,0.001,-0.000,-7.534e-06,0.0
167380000,0.001,-0.000,-7.267e-06,0.0
167580000,0.001,-0.000,-6.839e-06,0.0
167780000,0.000,-0.000,-6.143e-06,0.0
167980000,0.000,-0.000,-5.418e-06,0.0
168176000,0.000,-0.000,-3.712e-06,0.0
168380000,0.000,-0.000,-7.235e-06,0.0
168580000,0.000,-0.000,-1.090e-05,0.0
168780000,0.000,-0.000,-1.528e-05,0.0
168980000,7.140e-05,-0.000,-2.004e-05,0.0
169180000,-0.000,-0.000,-2.397e-05,0.0
169384000,-0.000,-0.000,-2.532e-05,0.0
169580000,-0.000,-0.000,-2.711e-05,0.0
169780000,-0.000,-0.000,-2.962e-05,0.0
169980000,-0.000,-0.000,-2.946e-05,0.0
170180000,-0.000,-0.000,-2.786e-05,0.0
170380000,-0.000,-0.000,-2.813e-05,0.0
170580000,-0.001,-0.000,-2.931e-05,0.0
170780000,-0.001,-0.000,-2.870e-05,0.0
170980000,-0.001,-0.000,-2.921e-05,0.0
171180000,-0.001,-0.000,-2.931e-05,0.0
171380000,-0.001,-0.000,-2.969e-05,0.0
171580000,-0.001,-0.000,-2.996e-05,0.0
171780000,-0.002,0.001,2.900e-05,0.0
171980000,-0.002,0.004,2.900e-05,0.0
172180000,-0.002,0.004,1.965e-05,0.0
172380000,-0.001,0.004,1.559e-05,0.0
172580000,0.000,0.004,1.559e-05,0.0
172780000,0.000,0.004,1.559e-05,0.0
172980000,0.000,0.004,1.559e-05,0.0
173180000,0.000,0.004,1.559e-05,0.0
173380000,0.000,0.004,1.559e-05,0.0
173580000,0.000,0.004,1.559e-05,0.0
173780000,0.000,0.004,1.679e-05,0.0
173980000,0.000,0.004,1.690e-05,0.0
174180000,0.000,0.004,1.690e-05,0.0
174380000,-0.000,0.004,1.690e-05,0.0
174580000,-0.000,0.004,1.690e-05,0.0
174780000,-0.000,0.004,1.690e-05,0.0
174980000,-0.000,0.004,1.690e-05,0.0
175180000,0.000,0.003,1.690e-05,0.0
175380000,0.000,0.003,7.550e-06,0.0
175580000,0.000,0.002,7.550e-06,0.0
175780000,0.000,0.001,7.550e-06,0.0
175980000,-0.000,0.001,7.550e-06,0.0
176180000,-0.000,0.001,1.316e-05,0.0
176380000,-0.000,0.001,1.316e-05,0.0
176580000,-0.001,0.001,1.661e-05,0.0
176780000,-0.001,0.001,1.661e-05,0.0
176980000,-0.001,0.001,1.118e-05,0.0
177180000,-0.000,0.001,1.118e-05,0.0
177380000,0.000,0.001,1.118e-05,0.0
177580000,0.000,0.001,1.118e-05,0.0
177780000,0.000,0.001,1.230e-05,0.0
177980000,0.000,0.001,1.222e-05,0.0
178180000,0.000,0.001,1.222e-05,0.0
178380000,0.000,0.001,1.007e-05,0.0
178580000,0.000,0.001,1.597e-05,0.0
178780000,0.000,0.001,1.363e-05,0.0
178980000,0.001,0.000,-8.010e-06,0.0
179180000,0.001,-0.000,-8.010e-06,0.0
179380000,0.001,-0.001,-8.010e-06,0.0
179580000,0.000,-0.000,-8.010e-06,0.0
179780000,-0.000,-0.000,-7.943e-06,0.0
179980000,-0.000,-1.942e-05,1.025e-06,0.0
180180000,-0.000,0.000,1.025e-06,0.0
180380000,-0.002,0.000,1.846e-06,0.0
180580000,-0.002,5.486e-05,1.846e-06,0.0
180780000,-0.002,-0.000,1.846e-06,0.0
180980000,-0.002,-0.000,1.846e-06,0.0
181180000,-0.001,-0.000,-5.774e-07,0.0
181380000,0.001,-0.000,-6.012e-06,0.0
181580000,0.001,-0.000,-6.012e-06,0.0
181780000,0.001,-0.000,-6.012e-06,0.0
181980000,0.002,-0.000,-8.025e-06,0.0
182180000,0.002,-0.000,-8.025e-06,0.0
182380000,0.002,-0.000,-8.025e-06,0.0
182580000,0.002,-0.000,-8.025e-06,0.0
182780000,0.002,-0.000,-7.586e-06,0.0
182980000,-0.000,-0.000,1.967e-06,0.0
183180000,-0.001,-0.000,2.531e-06,0.0
183380000,-0.001,-0.000,2.531e-06,0.0
183580000,-0.001,-0.000,2.531e-06,0.0
183780000,-0.002,-0.000,4.713e-06,0.0
183980000,-0.002,-0.000,4.713e-06,0.0
184180000,-0.002,-0.000,4.713e-06,0.0
184380000,-0.002,-0.000,4.713e-06,0.0
184580000,-0.002,-0.000,4.677e-06,0.0
184780000,0.000,-0.000,-5.095e-06,0.0
184980000,0.000,-0.000,-5.095e-06,0.0
185180000,0.000,-0.000,-5.095e-06,0.0
185380000,0.000,-0.000,-5.095e-06,0.0
185580000,0.002,-0.000,-7.119e-06,0.0
185780000,0.002,-0.000,-7.119e-06,0.0
185980000,0.002,-0.000,-7.119e-06,0.0
186180000,0.002,-0.000,-7.119e-06,0.0
186380000,0.002,-0.000,-4.611e-06,0.0
186580000,-0.000,-0.000,4.224e-06,0.0
186780000,-0.000,-9.099e-05,4.224e-06,0.0
186980000,-0.000,-3.267e-05,4.224e-06,0.0
187180000,-0.001,-1.632e-05,5.935e-06,0.0
187380000,-0.001,-1.814e-05,5.935e-06,0.0
187580000,-0.001,-2.888e-05,5.935e-06,0.0
187780000,-0.001,-5.174e-05,5.935e-06,0.0
187980000,-0.001,-7.679e-05,5.935e-06,0.0
188180000,-0.001,-8.568e-05,4.175e-06,0.0
188380000,0.001,-5.104e-05,-3.163e-06,0.0
188580000,0.001,-3.134e-05,-3.163e-06,0.0
188780000,0.001,-2.262e-05,-3.163e-06,0.0
188980000,0.001,-2.983e-05,-3.163e-06,0.0
189180000,0.001,-8.520e-07,-3.163e-06,0.0
189380000,0.002,1.449e-05,-4.796e-06,0.0
189580000,0.002,2.447e-05,-4.796e-06,0.0
189780000,0.002,3.284e-05,-4.796e-06,0.0
189980000,0.001,4.957e-05,-2.380e-06,0.0
190180000,-0.001,7.455e-05,4.735e-06,0.0
190380000,-0.001,8.202e-05,4.735e-06,0.0
190580000,-0.001,0.000,4.735e-06,0.0
190780000,-0.001,0.000,4.735e-06,0.0
190980000,-0.001,0.000,4.735e-06,0.0
191180000,-0.001,9.426e-05,4.735e-06,0.0
191380000,-0.001,0.000,4.735e-06,0.0
191580000,-0.001,0.000,5.540e-06,0.0
191780000,-0.001,6.971e-05,5.423e-06,0.0
191980000,0.000,4.017e-05,3.939e-07,0.0
192180000,0.000,5.455e-05,3.939e-07,0.0
192380000,0.001,4.031e-05,-8.658e-07,0.0
192580000,0.001,3.302e-05,-8.658e-07,0.0
192780000,0.001,2.528e-05,-8.658e-07,0.0
192980000,0.001,3.173e-05,-8.658e-07,0.0
193180000,0.001,4.220e-05,-8.658e-07,0.0
193380000,0.001,4.247e-05,-8.658e-07,0.0
193580000,0.001,5.400e-05,7.064e-07,0.0
193780000,-0.001,9.494e-05,7.705e-06,0.0
193980000,-0.001,0.000,7.705e-06,0.0
194180000,-0.001,0.000,7.705e-06,0.0
194380000,-0.001,0.000,7.705e-06,0.0
194580000,-0.001,0.000,7.705e-06,0.0
194780000,-0.001,0.000,7.705e-06,0.0
194980000,-0.001,0.000,7.705e-06,0.0
195180000,-0.001,6.992e-05,7.796e-06,0.0
195380000,-0.001,3.878e-05,6.995e-06,0.0
195580000,0.001,3.067e-05,2.790e-06,0.0
195780000,0.001,-5.859e-06,2.790e-06,0.0
195980000,0.001,-2.402e-05,2.790e-06,0.0
196180000,0.001,-8.974e-06,2.790e-06,0.0
196380000,0.001,-3.721e-05,2.790e-06,0.0
196580000,0.001,-3.562e-05,2.790e-06,0.0
196780000,0.001,3.980e-07,2.790e-06,0.0
196980000,0.001,2.452e-05,2.950e-06,0.0
197180000,0.001,3.929e-05,4.274e-06,0.0
197380000,-0.001,1.535e-05,5.944e-06,0.0
197580000,-0.001,1.203e-05,5.944e-06,0.0
197780000,-0.001,3.647e-05,5.944e-06,0.0
197980000,-0.001,4.576e-05,5.944e-06,0.0
198180000,-0.001,3.328e-05,5.944e-06,0.0
198380000,-0.001,2.123e-05,7.133e-06,0.0
198580000,-0.001,9.197e-06,7.133e-06,0.0
198780000,-0.001,2.572e-05,7.081e-06,0.0
198980000,-0.001,1.764e-05,6.251e-06,0.0
199180000,0.000,-3.325e-05,3.227e-06,0.0
199380000,0.001,-6.388e-05,2.973e-06,0.0
199580000,0.001,-8.212e-05,2.973e-06,0.0
199780000,0.001,-8.880e-05,2.973e-06,0.0
199980000,0.001,-8.181e-05,2.973e-06,0.0
200176000,0.001,-7.332e-05,2.973e-06,0.0
200380000,0.001,-5.333e-05,2.550e-06,0.0
200580000,0.001,-2.128e-05,2.929e-06,0.0
200780000,0.001,3.270e-05,3.652e-06,0.0
200980000,-0.001,6.714e-05,5.338e-06,0.0
201180000,-0.001,7.542e-05,6.039e-06,0.0
201380000,-0.001,9.484e-05,6.039e-06,0.0
201580000,-0.001,9.338e-05,6.039e-06,0.0
201780000,-0.001,9.068e-05,6.039e-06,0.0
201980000,-0.001,8.631e-05,6.039e-06,0.0
202180000,-0.001,8.131e-05,6.039e-06,0.0
202380000,-0.001,4.183e-05,6.282e-06,0.0
202580000,-0.001,4.562e-05,4.605e-06,0.0
202780000,0.000,5.423e-05,-1.049e-06,0.0
202980000,0.001,7.303e-05,-1.566e-06,0.0
203180000,0.001,6.912e-05,-1.566e-06,0.0
203380000,0.001,5.830e-05,-1.566e-06,0.0
203580000,0.001,4.384e-05,-1.566e-06,0.0
203780000,0.001,1.413e-05,-2.254e-06,0.0
203980000,0.001,1.087e-06,-2.254e-06,0.0
204180000,0.001,2.187e-05,-2.074e-06,0.0
204380000,0.001,1.934e-05,-7.539e-07,0.0
204580000,-0.000,6.325e-05,3.386e-06,0.0
204776000,0.005,0.000,2.622e-06,0.0
204980000,0.005,-0.000,4.405e-07,0.0
205180000,0.005,-0.000,4.405e-07,0.0
205380000,0.005,-0.000,4.405e-07,0.0
205580000,0.018,-0.003,4.405e-07,0.0
205780000,0.018,-0.003,4.405e-07,0.0
205980000,0.018,-0.003,4.405e-07,0.0
206180000,0.018,-0.003,4.405e-07,0.0
206380000,0.018,-0.003,4.405e-07,0.0
206580000,0.018,-0.003,4.405e-07,0.0
206780000,0.018,-0.003,4.405e-07,0.0
206980000,0.018,-0.003,4.405e-07,0.0
207180000,0.018,-0.003,4.405e-07,0.0
207380000,0.018,-0.003,4.405e-07,0.0
207580000,0.018,-0.003,4.405e-07,0.0
207780000,0.018,-0.003,4.405e-07,0.0
207980000,0.018,-0.003,4.405e-07,0.0
208180000,0.018,-0.003,4.405e-07,0.0
208380000,0.018,-0.003,4.405e-07,0.0
208576000,0.018,-0.003,4.405e-07,0.0
208780000,0.018,-0.003,4.405e-07,0.0
208980000,0.018,-0.003,4.405e-07,0.0
209180000,0.018,-0.003,4.405e-07,0.0
209380000,0.018,-0.003,4.405e-07,0.0
209580000,0.018,-0.003,4.405e-07,0.0
209780000,0.018,-0.003,4.405e-07,0.0
209980000,0.018,-0.003,4.405e-07,0.0
210180000,0.018,-0.003,4.405e-07,0.0
210380000,0.0,0.0,0.0,0.0
210580000,0.0,0.0,0.0,0.0
210780000,0.0,0.0,0.0,0.0
210980000,0.0,0.0,0.0,0.0
211180000,0.0,0.0,0.0,0.0
