timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
1221220000,1221220000,0.001,3.010e-05,9.713e-05,-0.005,-0.017,0.020
1221320000,1221320000,0.001,0.000,0.000,-0.021,-0.000,-0.007
1221420000,1221420000,0.002,0.002,-0.000,0.002,-0.019,-0.036
1221520000,1221520000,0.002,0.003,-0.000,0.006,-0.012,-0.000
1221620000,1221620000,0.003,0.001,-0.000,0.012,-0.039,-0.036
1221720000,1221720000,0.002,0.000,-0.000,-0.022,0.026,0.027
1221820000,1221820000,0.002,-0.001,-0.000,-0.008,-0.011,0.012
1221920000,1221920000,0.002,-0.000,-0.000,-0.026,0.013,-0.024
1222020000,1222020000,0.000,0.001,-0.000,-0.042,0.022,0.003
1222120000,1222120000,-0.000,0.002,-0.000,-0.036,0.018,-0.033
1222220000,1222220000,-0.001,0.003,-0.000,-0.029,0.049,-0.023
1222320000,1222320000,-0.002,0.003,-0.000,0.018,0.023,0.002
1222420000,1222420000,-0.001,0.004,-0.000,0.009,0.011,-0.036
1222520000,1222520000,-0.001,0.004,-0.000,0.029,-0.006,-0.015
1222620000,1222620000,-0.001,0.006,-0.000,0.021,0.002,0.015
1222720000,1222720000,-0.001,0.005,-0.000,0.012,-0.037,-0.000
1222820000,1222820000,-0.001,0.003,-0.000,-0.014,0.013,0.015
1222920000,1222920000,-0.001,0.002,-0.001,-0.004,-0.001,-0.027
1223020000,1223020000,-0.002,0.003,-0.000,-0.032,0.021,0.032
1223120000,1223120000,-0.002,0.002,-0.000,-0.002,-0.014,-0.002
1223220000,1223220000,-0.002,0.000,0.000,-0.013,0.029,0.013
1223320000,1223320000,-0.002,-0.000,-0.000,-0.008,-0.013,-0.046
1223420000,1223420000,-0.002,-0.000,0.000,-0.011,0.009,0.049
1223520000,1223520000,-0.002,-0.001,0.000,0.020,0.036,-0.002
1223620000,1223620000,-0.002,-0.003,0.000,0.020,-0.010,-0.015
1223720000,1223720000,-0.001,-0.002,0.000,-0.005,0.050,-0.015
1223820000,1223820000,-0.000,-0.001,2.814e-05,0.012,0.020,-0.017
1223920000,1223920000,0.000,-2.744e-05,0.000,-0.001,0.007,0.023
1224020000,1224020000,0.001,-0.001,0.000,0.021,-0.031,0.015
1224120000,1224120000,0.001,-0.001,0.000,-0.013,-0.004,0.004
1224220000,1224220000,0.001,-0.002,0.000,-0.009,-0.032,0.014
1224320000,1224320000,0.002,-0.002,5.301e-05,-0.010,-0.035,0.000
1224420000,1224420000,0.002,-0.002,0.000,-0.005,0.004,0.008
1224520000,1224520000,0.001,-0.003,0.000,0.031,-0.008,0.008
1224620000,1224620000,0.001,-0.001,0.000,-0.027,0.028,0.004
1224720000,1224720000,0.000,-0.001,0.001,0.012,-0.022,0.017
1224820000,1224820000,-0.000,0.001,0.001,-0.029,0.017,0.022
1224920000,1224920000,-0.000,0.002,0.001,0.002,0.002,0.039
1225020000,1225020000,-0.001,0.002,0.000,-0.013,0.042,-0.036
1225120000,1225120000,-0.001,0.002,0.000,-0.006,-0.015,-0.017
1225220000,1225220000,-0.001,0.002,0.000,0.000,0.008,-0.009
1225320000,1225320000,-0.001,0.000,0.000,-0.010,-0.028,0.030
1225420000,1225420000,-0.001,-0.000,-0.000,-0.015,-0.014,0.011
1225520000,1225520000,-0.000,0.001,-0.000,0.001,0.007,-0.031
1225620000,1225620000,-0.000,0.000,-0.000,-0.004,-0.007,-0.008
1225720000,1225720000,-0.000,0.000,-0.000,0.013,0.003,-0.008
1225820000,1225820000,-4.200e-05,-2.662e-05,-0.000,-0.013,-0.038,0.019
1225920000,1225920000,0.000,-0.000,-0.000,0.008,-0.021,0.016
1226020000,1226020000,0.001,-0.002,-0.000,0.000,-0.017,-0.000
1226120000,1226120000,0.001,-0.002,-0.000,-0.013,0.000,0.000
1226220000,1226220000,0.001,-0.001,-0.000,-0.001,-0.021,-0.001
1226320000,1226320000,0.001,-0.000,-2.925e-05,0.026,-0.024,0.006
1226420000,1226420000,0.002,0.000,-5.787e-05,0.031,0.028,-0.012
1226520000,1226520000,0.002,-0.000,0.000,-0.029,-0.015,0.002
1226620000,1226620000,0.002,-0.000,0.000,0.013,-0.024,-0.013
1226720000,1226720000,0.003,-0.001,8.324e-05,0.027,-0.024,0.022
1226820000,1226820000,0.003,-0.001,0.000,0.027,-0.008,-0.015
1226920000,1226920000,0.003,-0.001,0.000,0.001,0.019,-0.031
1227020000,1227020000,0.002,-5.818e-05,0.000,-0.018,0.003,0.009
1227120000,1227120000,0.003,-0.000,0.000,-0.002,-0.021,-0.003
1227220000,1227220000,0.003,-0.001,0.000,-0.002,0.016,0.016
1227320000,1227320000,0.002,-0.002,0.000,-0.015,0.012,-0.024
1227420000,1227420000,0.002,-0.001,0.000,-0.036,0.002,0.006
1227520000,1227520000,0.003,-0.001,0.000,0.032,0.008,0.006
1227620000,1227620000,0.002,-0.001,0.000,-0.012,-0.021,-0.024
1227720000,1227720000,0.003,-0.003,0.001,0.000,-0.025,0.012
1227820000,1227820000,0.003,-0.001,0.000,-0.004,0.018,-0.030
1227920000,1227920000,0.003,-0.002,0.001,-0.017,-0.033,-0.007
1228020000,1228020000,0.003,-0.001,0.001,-0.008,-0.007,0.043
1228120000,1228120000,0.003,-0.000,0.001,-0.018,0.015,0.005
1228220000,1228220000,0.003,-0.001,0.000,0.016,-0.002,-0.011
1228320000,1228320000,0.003,-0.001,0.000,-0.013,-0.008,-0.029
1228420000,1228420000,0.002,-0.000,0.000,0.006,0.007,-0.003
1228520000,1228520000,0.002,0.001,0.000,0.005,-0.011,0.005
1228620000,1228620000,0.001,0.000,0.000,-0.016,-0.008,-0.039
1228720000,1228720000,-0.000,-0.000,0.000,-0.015,0.015,-0.017
1228820000,1228820000,-0.000,-0.002,0.000,0.009,0.005,0.004
1228920000,1228920000,-0.001,-0.001,-0.000,0.006,-0.003,-0.014
1229020000,1229020000,-0.002,-0.001,-0.000,-0.008,-0.014,-0.009
1229120000,1229120000,-0.003,-0.002,-0.000,0.002,-0.042,0.022
1229220000,1229220000,-0.004,-0.001,-0.001,-0.013,0.012,0.008
1229320000,1229320000,-0.003,-0.000,-0.002,0.015,0.086,-0.021
1229420000,1229420000,-0.003,0.002,-0.002,-0.025,0.016,-0.001
1229520000,1229520000,-0.004,0.003,-0.001,0.010,0.012,0.024
1229620000,1229620000,-0.004,0.004,-0.001,-0.000,0.018,-0.016
1229720000,1229720000,-0.003,0.005,6.029e-05,-0.000,-0.016,-0.010
1229820000,1229820000,-0.004,0.003,0.000,-0.028,-0.020,0.025
1229920000,1229920000,-0.004,0.003,0.001,-0.004,0.039,-0.009
1230020000,1230020000,-0.004,0.001,0.001,0.027,-0.016,0.008
1230120000,1230120000,-0.004,6.524e-05,0.001,-0.022,-0.003,0.002
1230220000,1230220000,-0.003,-0.001,0.000,-0.005,-0.002,-0.031
1230320000,1230320000,-0.003,-0.002,-9.672e-05,0.022,0.000,-0.020
1230420000,1230420000,-0.002,-0.002,-0.000,-0.009,0.017,0.045
1230520000,1230520000,-0.002,-0.003,-0.000,-0.023,-0.006,-0.008
1230620000,1230620000,-0.001,-0.002,-0.001,0.006,0.015,0.009
1230720000,1230720000,-0.000,-0.002,-0.000,0.075,-0.011,0.025
1230820000,1230820000,0.000,-0.002,-0.000,0.018,0.016,-0.017
1230920000,1230920000,0.001,-0.000,-0.000,0.023,0.050,-0.012
1231020000,1231020000,0.001,-0.000,-0.000,0.002,-0.017,-0.000
1231120000,1231120000,0.002,-0.000,-0.000,0.006,-0.002,0.016
1231220000,1231220000,0.002,-0.000,-0.000,-0.004,-0.025,-0.000
1231320000,1231320000,0.002,-0.000,-0.000,0.005,-0.022,-0.023
1231420000,1231420000,0.002,-0.001,-0.000,-0.015,0.001,-0.001
1231520000,1231520000,0.002,-0.001,0.000,0.020,0.036,0.013
1231620000,1231620000,0.001,-0.000,0.000,-0.027,-0.024,-0.015
1231720000,1231720000,0.001,0.000,0.000,0.005,0.040,-0.037
1231820000,1231820000,0.001,0.000,0.000,-0.013,-0.013,0.007
1231920000,1231920000,0.001,-0.000,0.000,0.006,0.006,-0.021
1232020000,1232020000,0.000,0.000,0.000,-0.005,0.008,-0.005
1232120000,1232120000,0.001,0.001,0.000,0.011,-0.047,3.452e-05
1232220000,1232220000,0.001,-0.000,0.000,0.036,-0.003,0.011
1232320000,1232320000,0.000,-0.000,0.001,-0.011,0.019,0.025
1232420000,1232420000,0.000,-0.000,0.000,0.010,0.006,-0.026
1232520000,1232520000,0.000,-0.000,0.001,-0.005,0.000,-0.004
1232620000,1232620000,0.000,-0.000,0.001,0.011,0.014,0.027
1232720000,1232720000,0.001,0.001,0.001,0.015,-0.004,-0.004
1232820000,1232820000,0.000,-0.000,0.000,0.039,0.029,-0.032
1232920000,1232920000,0.001,-0.000,0.001,0.001,0.024,-0.006
1233020000,1233020000,0.001,-0.000,0.001,-0.039,-0.016,-0.012
1233120000,1233120000,0.001,-0.001,0.000,0.022,-0.042,-0.037
1233220000,1233220000,0.001,0.000,0.000,-0.012,0.044,-0.010
1233320000,1233320000,0.001,0.002,0.000,0.005,0.044,-0.018
1233420000,1233420000,0.001,0.002,0.000,0.012,0.011,0.000
1233520000,1233520000,0.001,0.002,0.000,0.019,0.037,0.008
1233620000,1233620000,0.002,0.002,0.000,0.020,0.014,0.001
1233720000,1233720000,0.000,0.003,8.628e-05,-0.040,0.012,-0.018
1233820000,1233820000,0.000,0.002,-5.782e-05,-0.019,0.022,-0.010
1233920000,1233920000,-0.001,0.002,-7.691e-05,-0.008,-0.003,0.026
1234020000,1234020000,-0.001,0.002,-0.000,-0.039,0.015,-0.021
1234120000,1234120000,-0.002,0.001,-0.000,0.006,-0.008,0.004
1234220000,1234220000,-0.002,0.002,-0.000,-0.020,-0.017,0.016
1234320000,1234320000,-0.003,0.001,6.811e-05,-0.016,0.020,0.034
1234420000,1234420000,-0.003,0.001,-0.000,0.006,0.014,-0.027
1234520000,1234520000,-0.003,-0.000,0.000,0.022,-0.018,-0.006
1234620000,1234620000,-0.003,-0.001,-0.000,-0.019,-0.007,-0.026
1234720000,1234720000,-0.003,0.000,-0.000,0.013,0.011,-0.024
1234820000,1234820000,-0.003,0.000,-0.000,-0.007,-0.034,-0.036
1234920000,1234920000,-0.003,-0.001,3.536e-05,-0.018,0.003,-0.020
1235020000,1235020000,-0.003,-0.002,-0.000,-0.006,-0.000,0.002
1235120000,1235120000,-0.003,-0.001,0.000,0.010,0.043,0.008
1235220000,1235220000,-0.003,-0.001,0.000,0.024,-0.004,-0.004
1235320000,1235320000,-0.004,-0.008,0.000,-0.063,-0.337,0.005
1235420000,1235420000,-0.010,-0.020,0.000,-0.096,0.188,-0.000
1235520000,1235520000,-0.013,-0.009,-5.829e-05,-0.024,0.079,0.000
1235620000,1235620000,-0.015,-0.004,0.000,-0.027,0.002,0.023
1235720000,1235720000,-0.016,-0.002,0.000,0.018,0.046,-0.011
1235820000,1235820000,-0.016,-0.001,0.000,0.008,-0.014,-0.005
1235920000,1235920000,-0.015,-0.000,0.000,0.037,0.018,-0.013
1236020000,1236020000,-0.013,-0.000,0.000,0.035,0.034,0.012
1236120000,1236120000,-0.011,-0.000,0.000,0.030,-0.013,0.016
1236220000,1236220000,-0.009,-0.000,0.000,-0.017,0.000,0.006
1236320000,1236320000,-0.006,1.547e-05,-0.000,-0.001,0.013,-0.002
1236420000,1236420000,-0.005,-0.000,-0.000,0.013,-0.039,-0.004
1236520000,1236520000,-0.004,0.000,-0.000,0.030,-0.021,-0.003
1236620000,1236620000,-0.002,-2.179e-05,-0.001,-0.001,-0.013,-0.009
1236720000,1236720000,-0.001,0.000,-0.002,0.025,0.036,-0.016
1236820000,1236820000,-0.001,0.000,-0.002,0.028,0.001,0.027
1236920000,1236920000,-0.000,0.000,-0.002,0.019,-0.013,0.001
1237020000,1237020000,0.001,0.000,-0.000,0.019,0.015,0.038
1237120000,1237120000,0.001,-9.339e-05,-0.000,0.009,-0.005,0.031
1237220000,1237220000,0.001,2.134e-05,-0.000,-0.023,-0.000,0.009
1237320000,1237320000,0.001,0.000,-0.002,0.006,-0.028,-0.016
1237420000,1237420000,0.000,0.000,-0.003,-0.019,-0.007,-0.005
1237520000,1237520000,0.000,0.000,-0.006,-0.000,-0.005,-0.012
1237620000,1237620000,0.001,0.000,-0.006,0.016,0.017,-0.019
1237720000,1237720000,0.000,-0.000,-0.006,-0.062,-0.040,-0.018
1237820000,1237820000,0.001,-0.000,-0.004,0.029,0.001,0.045
1237920000,1237920000,0.001,-0.000,-0.001,0.020,-0.023,0.024
1238020000,1238020000,0.000,-0.000,5.897e-05,-0.003,-0.008,0.012
1238120000,1238120000,0.000,-0.000,0.001,-0.016,-0.012,0.014
1238220000,1238220000,-0.000,-1.918e-06,0.002,0.003,0.006,0.012
1238320000,1238320000,-0.000,-0.000,0.003,-0.014,0.030,0.030
1238420000,1238420000,-0.000,-0.000,0.003,0.001,0.004,0.014
1238520000,1238520000,-0.000,-0.000,0.003,0.015,-0.027,0.001
1238620000,1238620000,-0.000,-0.000,0.003,-0.006,-0.001,-0.011
1238720000,1238720000,-0.000,-0.000,0.003,0.010,0.019,-0.009
1238820000,1238820000,-0.000,-0.000,0.003,-0.034,-0.009,0.040
1238920000,1238920000,-0.000,-0.000,0.003,-0.025,0.000,0.002
1239020000,1239020000,0.000,-0.000,0.002,-0.002,0.002,0.017
1239120000,1239120000,-0.000,-0.000,0.002,-0.042,0.007,0.002
1239220000,1239220000,-0.000,-0.000,0.002,-0.007,-0.044,-0.021
1239320000,1239320000,-0.004,-0.000,0.000,-0.103,-0.043,-0.006
1239420000,1239420000,-0.040,0.000,-0.001,-0.675,0.012,-0.019
1239520000,1239520000,-0.133,0.001,-0.003,-1.699,0.032,-0.017
1239620000,1239620000,-0.310,0.003,-0.005,-1.894,0.095,-0.003
1239720000,1239720000,-0.448,0.005,-0.006,-1.048,0.001,0.032
1239820000,1239820000,-0.517,0.002,-0.005,-0.465,0.017,0.027
1239920000,1239920000,-0.536,0.001,-0.003,-0.031,0.033,0.037
1240020000,1240020000,-0.522,0.000,-0.002,0.256,0.011,0.040
1240120000,1240120000,-0.481,0.000,-0.001,0.490,-0.012,-0.007
1240220000,1240220000,-0.424,-0.000,0.000,0.652,0.034,0.036
1240320000,1240320000,-0.359,0.001,0.000,0.711,0.008,-0.016
1240420000,1240420000,-0.289,0.007,-0.004,0.708,0.074,-0.088
1240520000,1240520000,-0.222,0.017,-0.014,0.641,0.083,-0.061
1240620000,1240620000,-0.159,0.022,-0.029,0.577,-0.094,-0.131
1240720000,1240720000,-0.104,0.009,-0.029,0.509,-0.105,0.046
1240820000,1240820000,0.001,-0.010,-0.023,2.600,-0.433,0.110
1240920000,1240920000,0.259,-0.004,-0.015,2.266,0.127,0.032
1241020000,1241020000,0.441,0.001,-0.010,1.495,0.047,0.036
