timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
1213168000,0.0,0.747,0.002,0.004,0.664,0.0,0.0,-0.890,0,0
1213312000,0.0,0.747,0.002,0.004,0.664,0.0,0.0,-0.890,0,0
1213416000,0.0,0.747,0.002,0.004,0.664,0.0,0.0,-0.889,0,0
1213568000,0.0,0.747,0.003,0.003,0.664,0.0,0.0,-0.888,0,0
1213712000,0.0,0.747,0.003,0.003,0.664,0.0,0.0,-0.886,0,0
1213816000,0.0,0.747,0.003,0.004,0.664,0.0,0.0,-0.885,0,0
1213968000,0.0,0.747,0.004,0.004,0.664,0.0,0.0,-0.883,0,0
1214112000,0.0,0.747,0.004,0.004,0.664,0.0,0.0,-0.882,0,0
1214216000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.881,0,0
1214368000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.879,0,0
1214512000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.878,0,0
1214616000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.878,0,0
1214768000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.877,0,0
1214912000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.876,0,0
1215016000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.876,0,0
1215168000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.876,0,0
1215312000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.875,0,0
1215416000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.875,0,0
1215568000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.874,0,0
1215712000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.873,0,0
1215816000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.873,0,0
1215968000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.872,0,0
1216112000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.871,0,0
1216216000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.871,0,0
1216368000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.870,0,0
1216512000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.870,0,0
1216616000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.869,0,0
1216768000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.869,0,0
1216912000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.869,0,0
1217016000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.869,0,0
1217168000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.868,0,0
1217312000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.868,0,0
1217416000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.868,0,0
1217568000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.868,0,0
1217712000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.868,0,0
1217816000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.868,0,0
1217968000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.877,0,0
1218112000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.888,0,0
1218216000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.891,0,0
1218368000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.891,0,0
1218512000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.885,0,0
1218616000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.890,0,0
1218768000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.892,0,0
1218912000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.888,0,0
1219016000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.892,0,0
1219168000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.894,0,0
1219312000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.890,0,0
1219416000,0.0,0.747,0.004,0.004,0.664,0.0,0.0,-0.895,0,0
1219568000,0.0,0.747,0.004,0.004,0.664,0.0,0.0,-0.898,0,0
1219712000,0.0,0.747,0.004,0.003,0.664,0.0,0.0,-0.894,0,0
1219816000,0.0,0.747,0.004,0.003,0.664,0.0,0.0,-0.899,0,0
1219968000,0.0,0.747,0.004,0.003,0.664,0.0,0.0,-0.902,0,0
1220112000,0.0,0.747,0.004,0.003,0.664,0.0,0.0,-0.898,0,0
1220216000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.846,0,0
1220368000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.857,0,0
1220512000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.863,0,0
1220616000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.865,0,0
1220768000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.866,0,0
1220912000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.866,0,0
1221016000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.866,0,0
1221168000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.866,0,0
1221312000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.866,0,0
1221416000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.866,0,0
1221568000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.866,0,0
1221712000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.867,0,0
1221816000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.867,0,0
1221968000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.867,0,0
1222112000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.866,0,0
1222216000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.866,0,0
1222368000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.866,0,0
1222512000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.866,0,0
1222612000,0.0,0.747,0.004,0.005,0.664,0.0,0.0,-0.866,0,0
1222712000,0.0,0.747,0.004,0.005,0.664,0.0,0.0,-0.866,0,0
1222816000,0.0,0.747,0.004,0.005,0.664,0.0,0.0,-0.866,0,0
1222968000,0.0,0.747,0.004,0.005,0.664,0.0,0.0,-0.870,0,0
1223112000,0.0,0.747,0.004,0.005,0.664,0.0,0.0,-0.868,0,0
1223216000,0.0,0.747,0.004,0.005,0.664,0.0,0.0,-0.867,0,0
1223368000,0.0,0.747,0.004,0.005,0.664,0.0,0.0,-0.790,0,0
1223512000,0.0,0.747,0.004,0.005,0.664,0.0,0.0,-0.762,0,0
1223616000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.752,0,0
1223768000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.753,0,0
1223912000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.753,0,0
1224016000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.763,0,0
1224168000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.787,0,0
1224312000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.802,0,0
1224416000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.849,0,0
1224568000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.892,0,0
1224712000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.874,0,0
1224864000,0.0,0.747,0.004,0.004,0.664,0.0,0.0,-0.865,0,0
1224968000,0.0,0.747,0.004,0.004,0.664,0.0,0.0,-0.862,0,0
1225112000,0.0,0.747,0.004,0.004,0.664,0.0,0.0,-0.861,0,0
1225216000,0.0,0.747,0.004,0.004,0.664,0.0,0.0,-0.860,0,0
1225368000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.860,0,0
1225512000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.789,0,0
1225616000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.770,0,0
1225768000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.808,0,0
1225912000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.838,0,0
1226016000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.865,0,0
1226168000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.868,0,0
1226312000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.843,0,0
1226416000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.813,0,0
1226560000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.873,0,0
1226664000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.871,0,0
1226768000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.870,0,0
1226912000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.868,0,0
1227016000,0.0,0.747,0.006,0.006,0.664,0.0,0.0,-0.867,0,0
1227168000,0.0,0.747,0.006,0.006,0.664,0.0,0.0,-0.866,0,0
1227312000,0.0,0.747,0.007,0.005,0.664,0.0,0.0,-0.866,0,0
1227416000,0.0,0.747,0.007,0.006,0.664,0.0,0.0,-0.866,0,0
1227568000,0.0,0.747,0.007,0.006,0.664,0.0,0.0,-0.865,0,0
1227712000,0.0,0.747,0.008,0.006,0.664,0.0,0.0,-0.865,0,0
1227816000,0.0,0.747,0.008,0.006,0.664,0.0,0.0,-0.865,0,0
1227968000,0.0,0.747,0.008,0.006,0.664,0.0,0.0,-0.865,0,0
1228112000,0.0,0.747,0.007,0.006,0.664,0.0,0.0,-0.865,0,0
1228216000,0.0,0.747,0.008,0.006,0.664,0.0,0.0,-0.865,0,0
1228368000,0.0,0.747,0.008,0.006,0.664,0.0,0.0,-0.865,0,0
1228512000,0.0,0.747,0.007,0.006,0.664,0.0,0.0,-0.865,0,0
1228616000,0.0,0.747,0.007,0.005,0.664,0.0,0.0,-0.865,0,0
1228768000,0.0,0.747,0.007,0.005,0.664,0.0,0.0,-0.865,0,0
1228912000,0.0,0.747,0.007,0.005,0.664,0.0,0.0,-0.865,0,0
1229016000,0.0,0.747,0.007,0.005,0.664,0.0,0.0,-0.865,0,0
1229168000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.865,0,0
1229312000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.865,0,0
1229416000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.865,0,0
1229568000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.865,0,0
1229712000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.865,0,0
1229816000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.865,0,0
1229968000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.865,0,0
1230112000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.865,0,0
1230216000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.865,0,0
1230368000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.864,0,0
1230512000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.864,0,0
1230616000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.864,0,0
1230768000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.864,0,0
1230912000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.865,0,0
1231016000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.865,0,0
1231168000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.865,0,0
1231312000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.865,0,0
1231416000,0.0,0.747,0.006,0.004,0.664,0.0,0.0,-0.865,0,0
1231568000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.865,0,0
1231712000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.865,0,0
1231816000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.865,0,0
1231968000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.865,0,0
1232112000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.864,0,0
1232216000,0.0,0.747,0.005,0.004,0.664,0.0,0.0,-0.864,0,0
1232368000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.864,0,0
1232512000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.864,0,0
1232616000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.864,0,0
1232768000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.864,0,0
1232912000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.864,0,0
1233064000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.864,0,0
1233168000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.865,0,0
1233312000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.865,0,0
1233416000,0.0,0.747,0.006,0.005,0.664,0.0,0.0,-0.865,0,0
1233568000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.865,0,0
1233712000,0.0,0.747,0.005,0.005,0.664,0.0,0.0,-0.865,0,0
1233816000,0.0,0.747,0.004,0.005,0.664,0.0,0.0,-0.865,0,0
1233968000,0.0,0.747,0.004,0.005,0.664,0.0,0.0,-0.864,0,0
1234112000,0.0,0.747,0.004,0.005,0.664,0.0,0.0,-0.864,0,0
1234216000,0.0,0.747,0.004,0.005,0.664,0.0,0.0,-0.864,0,0
1234368000,0.0,0.747,0.003,0.005,0.664,0.0,0.0,-0.864,0,0
1234512000,0.0,0.747,0.003,0.005,0.664,0.0,0.0,-0.865,0,0
1234616000,0.0,0.747,0.003,0.005,0.664,0.0,0.0,-0.865,0,0
1234768000,0.0,0.747,0.003,0.005,0.664,0.0,0.0,-0.865,0,0
1234912000,0.0,0.747,0.003,0.004,0.664,0.0,0.0,-0.865,0,0
1235016000,0.0,0.747,0.003,0.004,0.664,0.0,0.0,-0.866,0,0
1235168000,0.0,0.747,0.003,0.004,0.664,0.0,0.0,-0.866,0,0
1235312000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.866,0,0
1235416000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.866,0,0
1235568000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.866,0,0
1235712000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.866,0,0
1235816000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.865,0,0
1235968000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.865,0,0
1236112000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.864,0,0
1236216000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.864,0,0
1236368000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.864,0,0
1236512000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.864,0,0
1236616000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.864,0,0
1236768000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.864,0,0
1236912000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.864,0,0
1237064000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.864,0,0
1237216000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.864,0,0
1237368000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.864,0,0
1237512000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.864,0,0
1237616000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.864,0,0
1237768000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.865,0,0
1237912000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.865,0,0
1238016000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.865,0,0
1238168000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.865,0,0
1238312000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.865,0,0
1238416000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.865,0,0
1238560000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.865,0,0
1238664000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.865,0,0
1238768000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.865,0,0
1238912000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.865,0,0
1239016000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.865,0,0
1239168000,0.0,0.747,0.000,-0.001,0.663,0.0,0.0,-0.864,0,0
1239312000,0.0,0.747,-0.012,-0.012,0.663,0.0,0.0,-0.865,0,0
1239416000,0.0,0.746,-0.045,-0.041,0.662,0.0,0.0,-0.869,0,0
1239568000,0.0,0.731,-0.154,-0.139,0.649,0.0,0.0,-0.922,0,0
1239712000,0.0,0.730,-0.161,-0.144,0.648,0.0,0.0,-0.879,0,0
1239816000,0.0,0.730,-0.161,-0.144,0.648,0.0,0.0,-0.864,0,0
1239968000,0.0,0.730,-0.161,-0.144,0.648,0.0,0.0,-0.859,0,0
1240112000,0.0,0.730,-0.161,-0.144,0.648,0.0,0.0,-0.865,0,0
1240216000,0.0,0.730,-0.161,-0.144,0.648,0.0,0.0,-0.874,0,0
1240368000,0.0,0.730,-0.161,-0.144,0.648,0.0,0.0,-0.888,0,0
1240512000,0.0,0.730,-0.161,-0.144,0.648,0.0,0.0,-0.900,0,0
1240616000,0.0,0.729,-0.161,-0.144,0.649,0.0,0.0,-0.907,0,0
1240768000,0.0,0.739,-0.082,-0.076,0.663,0.0,0.0,-0.851,0,0
1240912000,0.0,0.743,0.000,-0.001,0.668,0.0,0.0,-0.890,0,0
1241016000,0.0,0.743,0.000,-0.001,0.669,0.0,0.0,-0.914,0,0
1241168000,0.0,0.742,0.000,-0.001,0.669,0.0,0.0,-0.918,0,0
1241312000,0.0,0.741,0.000,-0.001,0.670,0.0,0.0,-0.905,0,0
1241416000,0.0,0.741,0.000,-0.001,0.671,0.0,0.0,-0.894,0,0
1241568000,0.0,0.740,0.000,-0.001,0.672,0.0,0.0,-0.880,0,0
1241712000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.871,0,0
1241816000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.866,0,0
1241968000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.862,0,0
1242112000,0.0,0.738,0.037,0.031,0.672,0.0,0.0,-0.864,0,0
1242216000,0.0,0.721,0.160,0.144,0.657,0.0,0.0,-0.939,0,0
1242368000,0.0,0.721,0.160,0.145,0.657,0.0,0.0,-0.877,0,0
1242516000,0.0,0.721,0.160,0.145,0.657,0.0,0.0,-0.857,0,0
1242616000,0.0,0.721,0.160,0.145,0.657,0.0,0.0,-0.854,0,0
1242768000,0.0,0.721,0.160,0.145,0.657,0.0,0.0,-0.860,0,0
1242912000,0.0,0.721,0.160,0.145,0.657,0.0,0.0,-0.871,0,0
1243016000,0.0,0.721,0.160,0.145,0.657,0.0,0.0,-0.880,0,0
1243168000,0.0,0.721,0.160,0.145,0.657,0.0,0.0,-0.893,0,0
1243312000,0.0,0.721,0.160,0.145,0.657,0.0,0.0,-0.904,0,0
1243416000,0.0,0.721,0.160,0.144,0.657,0.0,0.0,-0.910,0,0
1243568000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.874,0,0
1243712000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.911,0,0
1243816000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.916,0,0
1243968000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.907,0,0
1244112000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.893,0,0
1244216000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.883,0,0
1244368000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.872,0,0
1244512000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.866,0,0
1244616000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.864,0,0
1244768000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.863,0,0
1244912000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.863,0,0
1245012000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.863,0,0
1245116000,0.0,0.739,-0.003,-0.005,0.673,0.0,0.0,-0.863,0,0
1245268000,0.0,0.721,-0.159,-0.146,0.657,0.0,0.0,-0.920,0,0
1245412000,0.0,0.721,-0.159,-0.146,0.657,0.0,0.0,-0.872,0,0
1245516000,0.0,0.721,-0.159,-0.146,0.657,0.0,0.0,-0.859,0,0
1245668000,0.0,0.721,-0.159,-0.146,0.657,0.0,0.0,-0.857,0,0
1245812000,0.0,0.721,-0.159,-0.146,0.657,0.0,0.0,-0.864,0,0
1245916000,0.0,0.721,-0.159,-0.146,0.657,0.0,0.0,-0.873,0,0
1246068000,0.0,0.721,-0.159,-0.146,0.657,0.0,0.0,-0.888,0,0
1246212000,0.0,0.721,-0.159,-0.146,0.657,0.0,0.0,-0.901,0,0
1246316000,0.0,0.721,-0.159,-0.146,0.657,0.0,0.0,-0.908,0,0
1246468000,0.0,0.721,-0.159,-0.146,0.657,0.0,0.0,-0.917,0,0
1246612000,0.0,0.721,-0.159,-0.146,0.657,0.0,0.0,-0.923,0,0
1246716000,0.0,0.739,-0.000,-0.002,0.673,0.0,0.0,-0.843,0,0
1246868000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.906,0,0
1247012000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.922,0,0
1247116000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.917,0,0
1247268000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.901,0,0
1247412000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.885,0,0
1247516000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.876,0,0
1247668000,0.0,0.739,0.000,-0.001,0.673,0.0,0.0,-0.868,0,0
